TimeStamp,Roll1,Pitch1,Yaw1,Roll2,Pitch2,Yaw2,FRS,EMG1
124446,-120.46,73.57,-95.35,49.47,82.26,46.76,2.845,36
124461,-119.78,73.44,-95.03,48.38,82.29,45.36,2.845,36
124475,-119.78,73.44,-95.03,47.05,82.33,43.69,2.84,35
124489,-119.12,73.31,-94.74,45.6,82.38,41.89,2.845,35
124504,-118.41,73.21,-94.42,44.12,82.45,40.12,2.845,35
124519,-117.71,73.13,-94.05,44.12,82.45,40.12,2.845,35
124533,-117.13,73,-93.78,42.54,82.53,38.28,2.849,35
124547,-117.13,73,-93.78,40.74,82.66,36.21,2.845,36
124561,-116.47,72.84,-93.37,38.73,82.78,33.98,2.849,36
124576,-115.79,72.66,-92.95,36.46,82.9,31.51,2.849,36
124590,-115.07,72.43,-92.47,36.46,82.9,31.51,2.849,36
124604,-114.35,72.16,-91.96,33.96,83.03,28.84,2.854,36
124619,-113.59,71.86,-91.42,31.18,83.16,25.88,2.849,37
124634,-113.59,71.86,-91.42,28.1,83.3,22.6,2.849,37
124648,-112.82,71.51,-90.89,24.58,83.42,18.82,2.849,40
124663,-112.06,71.12,-90.37,24.58,83.42,18.82,2.854,41
124677,-111.3,70.71,-89.89,20.6,83.53,14.54,2.854,40
124692,-110.59,70.26,-89.5,16.1,83.58,9.78,2.854,40
124707,-110.59,70.26,-89.5,11.1,83.57,4.51,2.849,40
124721,-110.01,69.79,-89.23,5.33,83.5,-1.64,2.849,67
124736,-109.48,69.26,-89.07,-1.01,83.32,-8.44,2.849,72
124750,-109.01,68.69,-89.05,-1.01,83.32,-8.44,2.845,73
124765,-108.65,68.11,-89.14,-7.25,82.98,-15.15,2.845,84
124779,-108.36,67.56,-89.24,-13.34,82.54,-21.66,2.845,94
124849,-108.17,67.14,-89.39,-18.9,82.04,-27.62,2.81,71
124865,-108.11,66.91,-89.61,-24.2,81.5,-33.19,2.801,61
124879,-108.24,66.77,-89.91,-30.34,80.89,-39.53,2.801,53
124894,-108.2,66.85,-89.96,-36.39,80.16,-45.76,2.796,48
124909,-107.85,67.2,-89.67,-41.99,79.25,-51.65,2.791,45
124923,-107.12,67.73,-88.95,-47.5,78.21,-57.39,2.566,42
124938,-106.28,68.36,-88.04,-52.63,77.21,-62.55,2.625,41
124953,-105.57,69.11,-87.19,-57.45,76.29,-67.18,2.512,39
124968,-104.8,69.92,-86.13,-62.44,75.46,-71.78,2.41,38
124982,-103.87,70.66,-84.85,-66.96,74.63,-75.88,2.322,38
124997,-102.88,71.37,-83.58,-71.2,73.81,-79.67,2.092,37
125012,-101.93,72.03,-82.41,-74.92,73.04,-83.02,2.219,37
125026,-101.01,72.65,-81.33,-78.7,72.34,-86.53,2.195,36
125041,-100.35,73.21,-80.58,-80.94,71.77,-88.89,2.175,37
125056,-99.1,73.92,-79.41,-81.6,71.71,-89.71,2.165,37
125070,-97.67,74.75,-78.01,-81.85,72.15,-89.98,2.155,40
125085,-96.6,75.68,-76.76,-82.13,72.89,-90.04,2.16,41
125100,-96.25,76.66,-76,-81.95,73.73,-89.65,2.165,43
125114,-96.6,77.63,-75.87,-80.62,74.66,-88.34,2.18,43
125129,-96.6,77.63,-75.87,-77.69,75.68,-85.66,2.199,54
125143,-97.57,78.58,-76.37,-77.69,75.68,-85.66,2.204,89
125157,-99.12,79.49,-77.45,-73.22,76.79,-81.53,2.131,91
125172,-101.27,80.37,-79.1,-66.97,77.95,-75.66,2.248,77
125187,-104.01,81.25,-81.28,-58.5,79.13,-67.45,2.268,65
125201,-104.01,81.25,-81.28,-47.45,80.27,-56.43,2.287,56
125215,-107.26,82.14,-83.86,-33.46,81.17,-42.24,2.419,51
125230,-111.59,83.04,-87.27,-33.46,81.17,-42.24,2.498,46
125244,-117.32,83.94,-91.77,-17.58,81.56,-26.02,2.551,44
125259,-124.41,84.8,-97.35,-1.58,81.37,-9.6,2.581,42
125273,-124.41,84.8,-97.35,12.9,80.63,5.36,2.581,40
125288,-133.34,85.61,-104.78,24.81,79.37,17.82,2.556,40
125302,-145.22,86.27,-115.34,24.81,79.37,17.82,2.498,41
125316,-161.68,86.65,-130.74,33.8,77.77,27.44,2.434,48
125331,179.99,86.57,-148.29,40.13,75.87,34.47,2.4,50
125346,166.63,86.13,-161.18,44.34,73.9,39.34,2.37,55
125360,166.63,86.13,-161.18,47.11,72.03,42.63,2.336,56
125375,158.54,85.57,-169.06,47.11,72.03,42.63,2.307,54
125389,153.4,85.16,-174.13,49.15,70.35,44.97,2.283,56
125403,149.62,84.88,-178.02,50.97,68.84,46.79,2.263,58
125418,145.79,84.71,177.92,52.6,67.53,48.23,2.234,60
125433,145.79,84.71,177.92,53.96,66.52,49.14,2.229,60
125447,142.64,84.45,174.46,55.08,65.82,49.61,2.229,59
125461,140.36,84.09,171.83,55.08,65.82,49.61,2.234,57
125475,138.83,83.77,169.9,55.89,65.39,49.78,2.248,55
125490,137.72,83.58,168.44,56.33,65.17,49.79,2.273,50
125505,137.65,83.49,168.15,56.44,65.21,49.65,2.302,46
125520,137.65,83.49,168.15,56.24,65.55,49.4,2.322,44
125534,138.38,83.64,168.63,56.24,65.55,49.4,2.351,42
125548,141.26,83.9,170.92,56.07,66.2,49.32,2.37,41
125562,147.33,84.05,176.54,55.66,67,49.13,2.39,39
125577,156.46,84.06,-174.75,55.53,67.57,48.84,2.395,40
125592,156.46,84.06,-174.75,55.43,67.91,48.79,2.4,43
125606,162.97,84.11,-168.49,55.43,67.91,48.79,2.419,41
125620,166.86,84.04,-164.48,55.46,68.31,49.03,2.439,42
125635,171.92,83.9,-159.49,56.06,68.87,49.45,2.473,41
125650,177.94,83.9,-153.79,56.71,69.37,50.04,2.527,43
125665,-176.09,83.88,-148.33,57.42,69.87,51.04,2.62,48
125679,-176.09,83.88,-148.33,58.67,70.39,52.23,2.708,45
125694,-168.83,84.31,-142.02,58.67,70.39,52.23,2.771,44
125708,-158.97,83.99,-132.78,59.63,70.86,53.26,2.791,41
125723,-152.06,83.46,-126.12,60.01,71.48,53.8,2.805,40
125737,-148,82.98,-122.15,60.41,72.21,54.04,2.815,40
125752,-145.1,82.51,-119.36,60.68,72.95,53.97,2.82,38
125767,-145.1,82.51,-119.36,60.86,73.63,53.8,2.825,38
125781,-142.99,81.94,-117.62,60.86,73.63,53.8,2.825,40
125795,-140.92,81.35,-116.25,61.03,74.25,53.58,2.825,45
125810,-138.5,80.74,-114.57,61.3,74.86,53.41,2.83,42
125825,-136.42,80.1,-113.11,61.57,75.41,53.32,2.835,40
125840,-136.42,80.1,-113.11,61.95,75.99,53.32,2.835,48
125854,-134.99,79.48,-112.15,61.95,75.99,53.32,2.84,53
125868,-133.74,78.85,-111.23,62.3,76.64,53.16,2.84,54
125883,-132.62,78.21,-110.5,62.38,77.27,52.73,2.84,49
125898,-131.62,77.59,-109.96,62.38,77.88,52.24,2.835,46
125913,-130.83,76.98,-109.59,62.21,78.48,51.6,2.84,49
125927,-130.83,76.98,-109.59,61.79,79.07,50.78,2.84,71
125942,-130.03,76.39,-109.16,61.79,79.07,50.78,2.845,76
125956,-129.2,75.82,-108.7,61.18,79.63,49.81,2.84,74
125971,-128.26,75.26,-108.15,60.38,80.15,48.71,2.84,93
125985,-127.34,74.69,-107.63,59.48,80.66,47.49,2.84,138
126000,-126.53,74.12,-107.24,58.38,81.15,46.02,2.84,131
126015,-126.53,74.12,-107.24,58.38,81.15,46.02,2.84,109
126029,-125.9,73.56,-107,57,81.63,44.28,2.835,126
126043,-125.32,73.01,-106.81,55.38,82.11,42.28,2.84,109
126058,-124.64,72.52,-106.51,53.62,82.57,40.21,2.835,102
126073,-124.08,72.04,-106.25,51.65,83.04,37.95,2.835,147
126088,-124.08,72.04,-106.25,49.42,83.49,35.51,2.84,140
126102,-123.49,71.55,-105.86,49.42,83.49,35.51,2.84,116
126116,-122.85,71.03,-105.37,47.13,83.93,33.09,2.84,110
126131,-122.29,70.46,-104.88,44.64,84.36,30.5,2.835,96
126146,-121.8,69.81,-104.41,42,84.75,27.85,2.835,140
126161,-121.43,69.17,-104.01,38.81,85.1,24.68,2.83,145
126175,-121.43,69.17,-104.01,38.81,85.1,24.68,2.825,139
126189,-121.1,68.51,-103.63,34.65,85.42,20.52,2.83,122
126204,-120.66,67.84,-103.19,29.49,85.72,15.33,2.815,131
126219,-120.18,67.17,-102.73,23.57,85.99,9.38,2.81,167
126234,-119.65,66.48,-102.32,16.9,86.19,2.76,2.805,164
126248,-119.02,65.87,-101.87,9.55,86.38,-4.52,2.801,150
126263,-119.02,65.87,-101.87,9.55,86.38,-4.52,2.801,159
126277,-118.52,65.28,-101.55,1.47,86.54,-12.48,2.805,201
126292,-118.03,64.71,-101.26,-8.08,86.6,-21.95,2.805,201
126306,-117.48,64.16,-100.91,-18.56,86.53,-32.35,2.805,179
126321,-116.9,63.65,-100.5,-28.56,86.34,-42.29,2.805,183
126336,-116.9,63.65,-100.5,-37.6,86.04,-51.28,2.81,172
126350,-116.37,63.17,-100.15,-37.6,86.04,-51.28,2.81,177
126365,-115.85,62.74,-99.77,-45.79,85.63,-59.41,2.81,155
126379,-115.4,62.35,-99.49,-52.84,85.17,-66.3,2.81,185
126394,-115.1,61.99,-99.38,-58.69,84.66,-71.94,2.815,164
126409,-114.93,61.68,-99.41,-63.33,84.01,-76.51,2.815,132
126424,-114.93,61.68,-99.41,-63.33,84.01,-76.51,2.82,115
126437,-114.53,61.38,-99.33,-67.15,83.22,-80.36,2.82,97
126452,-113.94,61.12,-99.2,-69.9,82.39,-83.13,2.815,90
126467,-113.2,60.92,-98.96,-72.4,81.48,-85.58,2.81,77
126482,-112.48,60.68,-98.74,-75.18,80.48,-88.22,2.805,70
126497,-111.82,60.58,-98.48,-77.72,79.44,-90.54,2.81,60
126511,-111.82,60.58,-98.48,-77.72,79.44,-90.54,2.815,55
126525,-111.45,60.71,-98.24,-80.11,78.29,-92.61,2.815,53
126540,-111.3,61.17,-97.92,-82.55,77.02,-94.65,2.781,51
126555,-111.34,61.95,-97.59,-85.35,75.55,-96.96,2.571,46
126570,-111.21,62.93,-97.02,-88.43,73.9,-99.52,2.449,43
126584,-111.21,62.93,-97.02,-88.43,73.9,-99.52,2.317,41
126598,-110.32,64.08,-95.87,-91.38,72.2,-102.2,2.229,40
126613,-109.17,65.18,-94.48,-94.1,70.61,-104.64,2.18,39
126628,-108.1,66.23,-93.26,-96.27,69.15,-106.56,2.136,46
126642,-106.91,67.31,-92.08,-97.96,67.81,-108.01,2.111,44
126657,-105.49,68.38,-90.63,-99.19,66.69,-108.86,2.087,41
126672,-105.49,68.38,-90.63,-99.19,66.69,-108.86,2.072,41
126686,-104.06,69.18,-88.96,-100.59,65.57,-110.16,2.058,40
126700,-102.76,69.97,-87.34,-101.4,64.54,-111.27,2.048,39
126715,-101.56,70.8,-85.83,-102.1,63.64,-112.39,2.048,41
126730,-100.36,71.62,-84.54,-102.5,63.43,-113.01,2.043,42
126745,-99.41,72.54,-83.85,-102.48,63.89,-112.94,2.053,45
126760,-99.41,72.54,-83.85,-102.48,63.89,-112.94,2.067,53
126773,-99.13,73.51,-83.92,-101.9,64.78,-112.35,2.087,59
126788,-99.6,74.55,-84.63,-101.02,65.91,-111.47,2.116,64
126803,-100.88,75.54,-85.97,-99.82,67.27,-110.33,2.126,66
126818,-102.63,76.46,-87.63,-97.77,68.88,-108.46,2.155,67
126832,-102.63,76.46,-87.63,-97.77,68.88,-108.46,2.175,71
126846,-104.74,77.3,-89.54,-94.8,70.8,-105.83,2.146,77
126861,-106.81,78.14,-91.29,-91.12,73.03,-102.35,2.204,85
126876,-108.82,79.05,-92.78,-85.73,75.46,-96.76,2.17,87
126891,-111.27,80.06,-94.43,-78.68,77.76,-89.71,2.317,82
126905,-114.29,81.13,-96.48,-68.64,79.75,-79.87,2.356,80
126920,-114.29,81.13,-96.48,-68.64,79.75,-79.87,2.444,75
126934,-117.17,82.26,-98.25,-54.92,81.33,-66.41,2.493,72
126949,-120.16,83.41,-100.1,-38.05,82.33,-49.75,2.537,67
126963,-124.23,84.55,-103.25,-19.25,82.59,-31.34,2.561,59
126978,-130.27,85.56,-108.71,-1.38,82.1,-14.13,2.561,55
126993,-138.66,86.38,-116.96,-1.38,82.1,-14.13,2.556,49
127007,-138.66,86.38,-116.96,13.08,81.04,-0.69,2.532,44
127021,-149.89,86.94,-128.52,24.45,79.65,9.46,2.405,42
127036,-164.09,87.16,-143.46,32.99,78.06,16.95,2.468,42
127051,-178.62,87.07,-158.93,39.14,76.39,22.16,2.458,44
127066,169.67,86.72,-171.51,43.53,74.77,25.74,2.429,50
127081,169.67,86.72,-171.51,43.53,74.77,25.74,2.414,57
127094,161.65,86.27,179.75,46.64,73.2,28.14,2.41,59
127109,155.54,85.83,173.09,49,71.71,29.92,2.375,68
127124,149.75,85.54,166.95,51.15,70.3,31.71,2.16,70
127139,143.84,85.31,160.85,52.82,68.94,33.37,2.375,70
127153,139.16,85.02,156.1,53.99,67.76,34.7,2.38,66
127168,139.16,85.02,156.1,53.99,67.76,34.7,2.375,62
127182,136.34,84.75,153.33,54.8,66.85,35.68,2.385,59
127197,135.54,84.56,152.66,55.34,66.18,36.35,2.39,55
127211,135.38,84.5,152.75,55.65,65.76,36.85,2.405,52
127226,135.81,84.49,153.6,55.71,65.59,37.16,2.424,48
127241,137.27,84.58,155.78,55.71,65.59,37.16,2.444,45
127255,137.27,84.58,155.78,55.7,65.73,37.52,2.458,43
127269,138.84,84.87,158.11,55.37,66.12,37.76,2.478,42
127284,142.94,85.21,162.75,54.38,66.79,37.83,2.493,40
127299,153.77,85.65,174.26,53.88,67.39,38.25,2.493,40
127314,164.64,86.24,-174.16,53.23,67.66,38.55,2.502,46
127329,164.64,86.24,-174.16,53.23,67.66,38.55,2.507,45
127342,169.1,86.73,-168.72,52.48,68.09,38.9,2.512,52
127357,175.41,86.61,-161.33,52.34,68.72,39.22,2.512,54
127372,-176,85.98,-151.87,52.16,69.34,39.74,2.522,54
127387,-169.62,85.28,-145.27,52.68,70,40.69,2.556,55
127401,-165.55,84.62,-141.31,52.68,70,40.69,2.605,56
127416,-165.55,84.62,-141.31,53.26,70.76,41.37,2.639,53
127430,-161.94,83.91,-138.03,53.8,71.49,41.84,2.688,49
127445,-158.16,83.48,-135.05,54.57,72.28,42.33,2.727,98
127459,-154.02,83.26,-132.15,55.35,73.02,42.87,2.747,84
127474,-151.12,82.83,-130.47,56.08,73.68,43.16,2.766,78
127489,-148.62,82.51,-129.32,56.08,73.68,43.16,2.786,73
127546,-145.89,82.19,-127.82,56.71,74.31,43.35,2.82,127
127562,-143.62,81.75,-126.54,57.27,74.97,43.45,2.82,113
127577,-141.74,81.27,-125.44,57.74,75.55,43.52,2.825,94
127591,-140.18,80.77,-124.5,58.3,76.11,43.71,2.835,78
127606,-138.94,80.25,-123.78,58.79,76.64,43.88,2.835,84
127621,-137.64,79.84,-122.93,59.41,77.14,44.26,2.84,88
127635,-136.74,79.44,-122.32,60.11,77.63,44.77,2.849,114
127650,-136.12,79.07,-121.93,60.72,78.15,45.17,2.854,101
127665,-135.74,78.77,-121.73,61.21,78.68,45.44,2.864,87
127679,-135.28,78.54,-121.51,61.56,79.2,45.6,2.869,98
127694,-134.77,78.3,-121.28,61.8,79.71,45.63,2.874,116
127709,-134.04,78.04,-120.9,61.71,80.2,45.37,2.874,116
127724,-133.29,77.73,-120.49,61.44,80.67,44.87,2.874,113
127738,-132.41,77.37,-119.99,61.06,81.09,44.26,2.874,100
127753,-132.41,77.37,-119.99,60.66,81.48,43.63,2.874,109
127767,-131.41,76.99,-119.37,60.09,81.82,42.85,2.879,101
127782,-130.43,76.59,-118.73,59.35,82.13,41.87,2.879,129
127796,-129.56,76.16,-118.13,58.49,82.42,40.74,2.874,158
127811,-128.73,75.75,-117.54,58.49,82.42,40.74,2.874,130
127825,-127.94,75.38,-116.91,57.53,82.67,39.5,2.874,137
127840,-127.94,75.38,-116.91,56.64,82.89,38.37,2.879,152
127854,-127.4,75.03,-116.36,55.71,83.11,37.31,2.879,133
127869,-126.94,74.73,-115.78,54.8,83.35,36.32,2.884,119
127883,-126.46,74.48,-115.11,53.67,83.61,35.15,2.884,149
127898,-126.02,74.25,-114.41,53.67,83.61,35.15,2.889,135
127912,-126.02,74.25,-114.41,52.28,83.88,33.74,2.889,138
127926,-125.65,74.04,-113.79,50.46,84.14,31.92,2.898,112
127941,-125.21,73.88,-113.13,48.65,84.44,30.11,2.898,96
127955,-124.74,73.73,-112.53,46.67,84.74,28.1,2.898,103
127970,-124.1,73.57,-111.96,46.67,84.74,28.1,2.903,118
127984,-124.1,73.57,-111.96,44.41,85.02,25.85,2.908,98
127998,-123.51,73.37,-111.56,41.57,85.3,22.96,2.908,87
128013,-122.82,73.16,-111.23,37.83,85.56,19.08,2.908,100
128028,-121.98,72.99,-110.87,33.07,85.78,14.15,2.908,87
128042,-121.19,72.83,-110.67,33.07,85.78,14.15,2.903,106
128056,-120.53,72.73,-110.64,27.59,85.97,8.52,2.903,113
128071,-120.53,72.73,-110.64,21.14,86.13,1.96,2.898,93
128085,-120.03,72.67,-110.68,13.83,86.26,-5.55,2.898,83
128100,-119.71,72.71,-110.75,5.5,86.35,-13.93,2.893,72
128115,-119.55,72.76,-110.82,-3.6,86.37,-23,2.893,77
128129,-119.18,72.86,-110.71,-3.6,86.37,-23,2.893,66
128143,-119.18,72.86,-110.71,-13.23,86.26,-32.57,2.889,58
128157,-119.03,72.93,-110.69,-22.63,86.01,-41.97,2.884,65
128172,-118.85,73.05,-110.6,-30.87,85.66,-50.14,2.874,64
128187,-118.77,73.2,-110.53,-37.91,85.25,-57,2.864,58
128201,-118.8,73.47,-110.31,-37.91,85.25,-57,2.854,56
128215,-118.64,73.79,-109.83,-44.31,84.84,-63.12,2.84,51
128230,-118.64,73.79,-109.83,-49.9,84.46,-68.39,2.83,47
128244,-118.5,74.08,-109.4,-54.87,83.99,-73.11,2.81,48
128259,-118.58,74.37,-109.24,-58.65,83.42,-76.8,2.752,49
128274,-118.55,74.67,-109.06,-62.42,82.84,-80.58,2.727,46
128288,-118.24,74.93,-108.68,-62.42,82.84,-80.58,2.478,54
128302,-118.24,74.93,-108.68,-65.55,82.28,-83.78,2.62,50
128316,-117.63,75.16,-108.07,-68.48,81.74,-86.74,2.581,57
128331,-117.01,75.32,-107.56,-70.37,81.24,-88.66,2.556,55
128346,-116.38,75.41,-107.11,-71.71,80.8,-89.96,2.537,62
128361,-115.69,75.43,-106.58,-71.71,80.8,-89.96,2.517,69
128375,-114.63,75.43,-105.68,-72.83,80.35,-91.07,2.502,72
128390,-114.63,75.43,-105.68,-73.95,79.82,-92.38,2.488,79
128404,-113.44,75.33,-104.66,-74.36,79.32,-93.25,2.493,88
128419,-112.3,75.16,-103.79,-72.89,78.99,-92.38,2.522,93
128434,-111.33,75.03,-103.16,-70.31,78.81,-90.4,2.551,93
128448,-111.02,74.92,-103.09,-70.31,78.81,-90.4,2.566,97
128463,-111.03,74.82,-103.17,-67.52,78.69,-88.24,2.586,98
128477,-111.03,74.82,-103.17,-64,78.51,-85.6,2.61,98
128492,-111.11,74.75,-103.18,-60.01,78.21,-82.82,2.634,94
128506,-110.82,74.76,-102.68,-55.99,77.9,-80.16,2.659,90
128521,-110.37,74.84,-102.13,-55.99,77.9,-80.16,2.678,77
128535,-109.89,74.96,-101.81,-51.84,77.72,-77.37,2.586,67
128550,-109.89,74.96,-101.81,-47.51,77.67,-74.1,2.59,58
128564,-109.37,75.21,-101.52,-43.92,77.79,-71.06,2.458,52
128579,-109.39,75.46,-101.77,-40.89,78.02,-68.13,2.717,47
128594,-110.02,75.6,-102.65,-37.96,78.37,-64.82,2.713,44
128609,-111.25,75.67,-104.01,-37.96,78.37,-64.82,2.561,44
128623,-112.86,75.79,-105.57,-35.51,78.68,-61.34,2.615,43
128638,-112.86,75.79,-105.57,-34.22,78.89,-58.9,2.747,45
128652,-112.92,75.97,-105.57,-33.62,79,-57.37,2.761,61
128667,-111.06,75.97,-103.38,-33.16,79.14,-56.4,2.757,64
128682,-109.19,75.74,-101.11,-33.16,79.14,-56.4,2.742,72
128696,-108.21,75.65,-99.99,-30.98,79.15,-53.68,2.747,81
128711,-108.17,75.5,-100,-30.17,79.46,-52.51,2.757,76
128725,-108.17,75.5,-100,-29.46,79.87,-51.86,2.757,80
128740,-108.11,75.11,-100.23,-27.6,80.11,-50.57,2.757,82
128754,-108.19,74.67,-100.84,-25.44,80.19,-49.25,2.766,84
128769,-108.24,74.28,-101.62,-25.44,80.19,-49.25,2.776,92
128783,-108.19,74.01,-102.18,-22.79,80.17,-47.26,2.776,101
128798,-108.19,74.01,-102.18,-20.36,80.16,-45.13,2.781,97
128812,-108.04,73.79,-102.37,-18.47,80.28,-43.24,2.781,91
128827,-107.9,73.61,-102.28,-16.45,80.46,-41.05,2.796,82
128842,-107.64,73.41,-102.14,-16.45,80.46,-41.05,2.796,79
128863,-107.31,73.15,-102.2,-14.55,80.65,-39.17,2.801,73
128878,-106.98,72.87,-102.49,-13.07,80.74,-37.9,2.805,65
128894,-106.76,72.62,-102.89,-11.44,80.79,-36.58,2.815,62
128910,-106.98,72.46,-103.4,-9.94,80.86,-35.27,2.82,66
128926,-107.6,72.38,-103.97,-8.86,80.97,-34.22,2.825,68
128941,-108.4,72.37,-104.53,-8.02,81.13,-33.29,2.83,82
128957,-108.4,72.37,-104.53,-7.45,81.3,-32.63,2.83,74
128972,-109.3,72.4,-105.15,-7.1,81.47,-32.21,2.84,73
128988,-110.06,72.43,-105.71,-6.69,81.63,-31.76,2.84,71
129004,-110.54,72.48,-106.1,-6.25,81.77,-31.3,2.84,73
129018,-110.78,72.55,-106.37,-6.25,81.77,-31.3,2.845,68
129032,-111.05,72.6,-106.72,-5.9,81.92,-30.96,2.849,69
129047,-111.05,72.6,-106.72,-5.62,82.08,-30.7,2.845,107
129061,-111.66,72.61,-107.42,-5.23,82.24,-30.34,2.849,127
129075,-112.41,72.67,-108.26,-4.57,82.45,-29.68,2.849,110
129090,-113.04,72.84,-109,-4.57,82.45,-29.68,2.849,95
129104,-113.58,73.07,-109.65,-3.62,82.67,-28.74,2.854,80
129118,-114.19,73.26,-110.4,-2.9,82.85,-28.11,2.859,81
129133,-114.19,73.26,-110.4,-2.15,83,-27.52,2.859,83
129147,-114.85,73.43,-111.27,-1,83.13,-26.54,2.859,118
129161,-115.47,73.61,-112.16,-1,83.13,-26.54,2.864,138
129175,-115.95,73.85,-112.92,0.36,83.25,-25.35,2.864,136
129190,-116.28,74.08,-113.55,2.11,83.37,-23.8,2.864,110
129205,-116.28,74.08,-113.55,3.92,83.46,-22.21,2.864,109
129218,-116.56,74.27,-114.19,6.11,83.53,-20.18,2.864,120
129233,-116.93,74.43,-114.88,6.11,83.53,-20.18,2.864,131
129247,-117.15,74.61,-115.35,8.59,83.55,-17.89,2.864,116
129262,-117.12,74.78,-115.58,11.17,83.54,-15.62,2.869,136
129276,-117.12,74.78,-115.58,14.11,83.48,-13.03,2.859,158
129290,-116.95,74.93,-115.68,17.78,83.37,-9.51,2.859,139
129305,-117.13,75.03,-116.14,21.68,83.23,-5.57,2.854,126
129319,-117.71,75.11,-116.86,21.68,83.23,-5.57,2.854,122
129334,-118.18,75.19,-117.34,25.61,83.1,-1.6,2.854,106
129348,-118.18,75.19,-117.34,29.07,82.94,1.89,2.849,133
129362,-118.65,75.3,-117.7,31.88,82.73,4.79,2.849,146
129377,-119.19,75.47,-117.96,34.55,82.51,7.64,2.854,141
129391,-119.72,75.69,-118.06,34.55,82.51,7.64,2.859,120
129405,-120.11,75.86,-117.99,36.73,82.32,10.07,2.859,112
129420,-120.49,75.93,-117.89,38.56,82.15,12.11,2.859,149
129434,-120.49,75.93,-117.89,40.11,81.95,13.88,2.864,129
129448,-120.65,76,-117.68,41.35,81.75,15.33,2.864,141
129463,-120.6,76.09,-117.24,41.35,81.75,15.33,2.864,117
129477,-120.47,76.19,-116.75,42.43,81.58,16.6,2.864,134
129491,-120.51,76.29,-116.41,43.33,81.39,17.72,2.869,129
129506,-120.51,76.29,-116.41,44.15,81.2,18.74,2.864,105
129520,-120.62,76.37,-116.21,44.99,81.03,19.78,2.869,87
129534,-120.73,76.4,-116.13,44.99,81.03,19.78,2.869,91
129548,-120.67,76.43,-115.92,45.67,80.86,20.62,2.874,112
129563,-120.65,76.48,-115.77,46.36,80.67,21.42,2.869,93
129577,-120.65,76.48,-115.77,46.94,80.48,22.1,2.869,104
129591,-120.83,76.56,-115.8,47.46,80.26,22.77,2.869,112
129606,-121.28,76.67,-116.09,47.46,80.26,22.77,2.869,108
129620,-121.81,76.83,-116.46,48.02,80.06,23.52,2.869,89
129634,-122.14,77.05,-116.63,48.61,79.88,24.3,2.874,76
129649,-122.14,77.05,-116.63,49.04,79.72,24.95,2.879,78
129663,-122.25,77.34,-116.54,49.43,79.58,25.59,2.884,89
129677,-122.47,77.66,-116.55,49.43,79.58,25.59,2.889,91
129691,-122.88,77.99,-116.73,49.79,79.43,26.2,2.893,77
129706,-123.24,78.34,-116.86,50.09,79.28,26.76,2.898,68
129720,-123.65,78.69,-117.03,50.3,79.12,27.21,2.903,60
129735,-123.65,78.69,-117.03,50.5,78.92,27.66,2.898,55
129749,-123.95,79.09,-117.11,50.5,78.92,27.66,2.903,51
129763,-124.26,79.5,-117.21,50.65,78.67,28.06,2.903,56
129778,-124.68,79.9,-117.45,50.67,78.41,28.31,2.908,51
129792,-125.3,80.34,-117.92,50.76,78.09,28.65,2.903,49
129807,-125.3,80.34,-117.92,50.95,77.74,29.14,2.903,45
129821,-126.05,80.82,-118.41,51.05,77.38,29.61,2.903,42
129835,-126.71,81.31,-118.76,51.05,77.38,29.61,2.903,40
129849,-127.48,81.85,-119.14,51.22,77.02,30.14,2.908,39
129864,-128.4,82.46,-119.67,51.03,76.65,30.25,2.913,38
129878,-128.4,82.46,-119.67,50.67,76.27,30.13,2.913,37
129892,-129.26,83.14,-120.24,50.47,75.83,30.15,2.918,37
129907,-130.67,83.83,-121.39,50.47,75.83,30.15,2.918,38
129921,-132.57,84.55,-123.07,50.29,75.34,30.22,2.923,39
129935,-134.45,85.35,-124.75,50.2,74.83,30.34,2.923,40
129950,-134.45,85.35,-124.75,50.1,74.24,30.44,2.928,41
129964,-137.04,86.17,-126.99,50.08,73.6,30.58,2.928,39
129978,-141.82,86.88,-131.46,50.08,73.6,30.58,2.933,39
129992,-146.05,87.49,-135.59,50.15,72.93,30.64,2.933,38
130007,-149.06,87.98,-138.73,50.38,72.24,30.67,2.933,37
130021,-149.06,87.98,-138.73,50.76,71.52,30.72,2.933,37
130035,-151.69,88.43,-141.68,51.26,70.78,30.75,2.928,36
130050,-155.29,88.76,-145.71,51.26,70.78,30.75,2.923,36
130064,-158.91,89.03,-149.88,51.75,70.05,30.51,2.923,36
130078,-158.46,89.21,-150.13,52.23,69.4,30.07,2.918,35
130093,-164.16,89.23,-156.72,52.81,68.76,29.53,2.908,36
130107,-164.16,89.23,-156.72,53.35,68.2,28.76,2.903,36
130121,-174.69,89.2,-168.42,53.35,68.2,28.76,2.893,36
130135,175.62,88.96,-179.12,54.03,67.75,28.03,2.864,36
130150,171.16,88.34,176.02,54.54,67.4,27.21,2.83,36
130164,170.04,87.61,174.97,54.78,67.23,26.3,2.786,36
130179,170.04,87.61,174.97,54.55,67.33,25.46,2.742,36
130193,170.44,86.9,175.62,54.55,67.33,25.46,2.727,36
130253,171.89,86.24,177.31,53.92,67.78,24.83,2.776,37
130268,175.34,85.89,-179.18,53.29,68.63,24.4,2.801,36
130283,-179.48,85.97,-174.1,52.38,69.64,23.9,2.825,37
130297,-172.58,86.17,-167.26,51.11,70.81,23.21,2.849,41
