Roll1,Pitch1,Yaw1,Roll2,Pitch2,Yaw2,FRS,EMG1,Activity
-163.81,79.85,175.73,-69.95,85.02,-97.18,2.454,256,upstairs
-160.45,79.85,178.88,-68.57,84.82,-95.94,2.468,308,upstairs
-157.2,79.78,-178.12,-67.51,84.56,-95,2.473,416,upstairs
-154.17,79.7,-175.32,-67.44,84.26,-95,2.483,444,upstairs
-151.31,79.63,-172.55,-67.41,83.93,-95.01,2.493,544,upstairs
-151.31,79.63,-172.55,-67.41,83.93,-95.01,2.502,533,upstairs
-148.48,79.56,-169.81,-67.87,83.58,-95.58,2.512,457,upstairs
-145.22,79.47,-166.67,-68.11,83.21,-96.03,2.507,418,upstairs
-142.25,79.24,-163.87,-67.52,82.86,-95.71,2.522,315,upstairs
-139.28,78.93,-161.22,-66.34,82.49,-94.61,2.522,245,upstairs
-136.5,78.62,-158.66,-66.34,82.49,-94.61,2.532,187,upstairs
-136.5,78.62,-158.66,-65.08,82.17,-93.33,2.537,149,upstairs
-134.63,78.38,-156.67,-65.24,81.72,-93.65,2.542,118,upstairs
-134.07,78.12,-155.63,-66.8,81,-95.5,2.532,94,upstairs
-135.75,77.68,-156.43,-68.37,80.08,-97.39,2.522,77,upstairs
-140.02,77.1,-159.63,-71.16,78.99,-100.27,2.527,65,upstairs
-144.75,76.58,-163.55,-71.16,78.99,-100.27,2.532,57,upstairs
-144.75,76.58,-163.55,-74.61,77.91,-103.64,2.532,50,upstairs
-148.15,76.54,-166.84,-78.58,76.67,-107.36,2.542,46,upstairs
-151.31,77.13,-170.14,-85.02,74.94,-113.16,2.4,37,upstairs
-153.44,77.66,-173.21,-91.94,72.93,-119.42,2.199,37,upstairs
-153.95,77.99,-174.73,-98.31,70.52,-125.55,1.984,37,upstairs
-154.09,78.54,-175.43,-103.1,68.05,-130.45,1.891,37,upstairs
-156.06,79.34,-177.43,-106.74,65.63,-134.26,1.828,44,upstairs
-160.27,80.47,178.7,-109.6,63.43,-137.37,1.76,46,upstairs
-166.86,81.85,173.04,-111.71,61.49,-139.71,1.72,45,upstairs
-177.03,83.07,164.12,-113.41,59.78,-141.57,1.691,44,upstairs
168.41,83.75,151.05,-114.8,58.2,-142.91,1.672,54,upstairs
152.36,83.73,136.77,-116.06,56.82,-144.02,1.647,55,upstairs
136.19,83.27,122.44,-117.27,55.86,-144.84,1.628,66,upstairs
122.35,82.44,110.27,-118.17,55.36,-145.28,1.623,67,upstairs
112.18,81.35,101.46,-118.7,55.34,-145.62,1.613,82,upstairs
103.8,80.02,94.28,-119.26,55.72,-145.78,1.613,93,upstairs
97.06,78.4,88.87,-120.02,56.5,-145.92,1.608,98,upstairs
91.25,76.73,84.48,-120.02,56.5,-145.92,1.598,108,upstairs
91.25,76.73,84.48,-120.42,57.65,-146,1.593,116,upstairs
86.62,75.04,81,-120.7,59.1,-146.05,1.598,123,upstairs
83.44,73.36,78.56,-120.87,60.83,-146.09,1.608,131,upstairs
81.37,71.7,76.9,-120.95,62.68,-146.14,1.618,138,upstairs
80.2,70.1,75.93,-121.33,64.7,-146.36,1.637,134,upstairs
79.48,68.57,75.34,-121.33,64.7,-146.36,1.652,127,upstairs
79.48,68.57,75.34,-122.09,66.82,-146.88,1.662,118,upstairs
79.16,67.25,75.22,-123,68.88,-147.66,1.672,112,upstairs
79.3,66.19,75.49,-123.78,70.79,-148.55,1.686,104,upstairs
79.9,65.4,76.02,-124.41,72.54,-149.46,1.701,98,upstairs
80.83,64.85,76.74,-124.41,72.54,-149.46,1.711,93,upstairs
80.83,64.85,76.74,-125.29,74.03,-150.54,1.73,88,upstairs
82.13,64.59,77.76,-126.46,75.27,-151.71,1.74,82,upstairs
83.76,64.6,78.99,-128.26,76.16,-153.25,1.76,75,upstairs
85.65,64.85,80.28,-129.99,76.73,-154.62,1.774,69,upstairs
87.46,65.28,81.3,-129.99,76.73,-154.62,1.789,60,upstairs
89.25,65.87,82.26,-131.1,76.84,-155.4,1.799,52,upstairs
89.25,65.87,82.26,-131.57,76.96,-155.59,1.808,54,upstairs
91.02,66.5,83.24,-133.26,76.84,-156.33,1.823,57,upstairs
95.59,67.46,86.47,-132.77,75.49,-155.38,1.838,70,upstairs
98.48,68.49,89.05,-129.39,75.9,-151.13,1.862,104,upstairs
99.39,68.68,89.72,-129.39,75.9,-151.13,1.887,145,upstairs
99.39,68.68,89.72,-130.38,75.96,-151.02,1.887,144,upstairs
99.79,69.41,90.99,-132.82,76.47,-152.96,1.862,451,upstairs
101.7,70.22,93.05,-131.15,76.81,-152.1,1.882,428,upstairs
106.08,71,95.92,-127.41,77.26,-149.16,1.911,318,upstairs
110.34,72.02,97.97,-127.41,77.26,-149.16,1.931,244,upstairs
113.76,73.19,100.67,-126.19,77.48,-148.1,1.979,243,upstairs
113.76,73.19,100.67,-126.69,77.83,-148.49,1.999,527,upstairs
116.66,73.92,103.57,-126.33,78.39,-148.2,2.023,625,upstairs
120.01,74.51,106.64,-124.52,78.92,-146.95,2.058,535,upstairs
124.24,75.08,109.93,-122.51,79.48,-145.63,2.097,401,upstairs
128.86,75.62,113.54,-122.51,79.48,-145.63,2.141,313,upstairs
128.86,75.62,113.54,-120.78,80.12,-144.48,2.175,251,upstairs
133.24,76.05,117.01,-119.04,80.75,-143.29,2.209,278,upstairs
137.67,76.44,120.54,-116.98,81.26,-141.86,2.234,281,upstairs
142.36,76.86,124.38,-114.3,81.74,-139.84,2.248,354,upstairs
147.18,77.27,128.34,-114.3,81.74,-139.84,2.263,274,upstairs
152.09,77.55,132.52,-111.17,82.23,-137.34,2.287,212,upstairs
157.06,77.74,136.88,-108.12,82.67,-134.82,2.302,192,upstairs
162.33,77.95,141.64,-104.89,83.06,-132.04,2.326,216,upstairs
167.41,78.14,146.35,-101.5,83.39,-128.99,2.336,245,upstairs
167.41,78.14,146.35,-98.33,83.65,-126.1,2.356,230,upstairs
172.46,78.4,151.06,-95.04,83.86,-123.12,2.37,201,upstairs
177.53,78.6,155.89,-91.64,84.03,-119.98,2.385,241,upstairs
-177.48,78.68,160.65,-88.21,84.19,-116.77,2.395,241,upstairs
-173.14,78.71,164.84,-85.35,84.28,-114.13,2.41,229,upstairs
-169.35,78.75,168.56,-85.35,84.28,-114.13,2.419,252,upstairs
-165.94,78.76,171.93,-83.01,84.28,-112,2.429,321,upstairs
-165.94,78.76,171.93,-80.88,84.23,-110.04,2.439,354,upstairs
-162.74,78.79,175.09,-79.35,84.12,-108.59,2.449,312,upstairs
-159.6,78.81,178.12,-78.49,83.94,-107.73,2.463,389,upstairs
-156.39,78.82,-178.83,-77.87,83.7,-107.21,2.473,429,upstairs
-153.4,78.7,-176.02,-77.87,83.7,-107.21,2.483,448,upstairs
-150.59,78.51,-173.52,-77.11,83.4,-106.56,2.488,548,upstairs
-150.59,78.51,-173.52,-76.35,83.11,-105.92,2.498,656,upstairs
-147.66,78.35,-170.81,-76.07,82.8,-105.72,2.507,577,upstairs
-144.86,78.15,-168.18,-75.68,82.46,-105.45,2.512,705,upstairs
-142.23,77.93,-165.63,-75.68,82.46,-105.45,2.522,635,upstairs
-139.77,77.73,-163.26,-75.38,82.1,-105.27,2.527,556,upstairs
-139.77,77.73,-163.26,-75.29,81.69,-105.12,2.532,423,upstairs
-137.57,77.48,-161.08,-75.04,81.28,-104.78,2.537,314,upstairs
-135.82,77.27,-159.14,-75.1,80.78,-104.88,2.542,240,upstairs
-135.54,76.96,-158.42,-75.1,80.78,-104.88,2.546,185,upstairs
-135.9,76.61,-158.24,-75.75,80.06,-105.71,2.546,144,upstairs
-135.9,76.61,-158.24,-76.35,79.19,-106.51,2.546,115,upstairs
-137.28,76.2,-159.1,-77.35,78.19,-107.62,2.551,93,upstairs
-139.83,75.82,-161.21,-79.13,77.14,-109.37,2.556,77,upstairs
-142.84,75.68,-163.9,-79.13,77.14,-109.37,2.566,69,upstairs
-145.66,75.76,-167,-82.08,75.95,-112.18,2.566,59,upstairs
-145.66,75.76,-167,-86.07,74.36,-116.12,2.566,53,upstairs
-147.25,76.37,-169.34,-91.11,72.25,-121.43,2.537,48,upstairs
-147.6,77.24,-170.54,-96.16,69.65,-126.93,2.458,44,upstairs
-147.75,77.92,-171.49,-96.16,69.65,-126.93,2.278,42,upstairs
-148.09,78.47,-172.11,-100.85,66.8,-131.97,2.048,40,upstairs
-148.09,78.47,-172.11,-104.58,64.09,-135.79,1.945,38,upstairs
-150.37,79.42,-174.12,-107.52,61.57,-138.8,1.872,42,upstairs
-154.69,80.77,-177.45,-109.66,59.29,-141.12,1.799,43,upstairs
-160.91,82.18,177.8,-109.66,59.29,-141.12,1.755,41,upstairs
-171.57,83.21,168.95,-111.22,57.28,-142.66,1.725,42,upstairs
174.18,83.65,156.58,-112.64,55.5,-143.82,1.701,43,upstairs
174.18,83.65,156.58,-114.17,54.11,-144.81,1.686,48,upstairs
157.57,83.61,141.76,-115.66,53.23,-145.6,1.657,58,upstairs
141.44,83.19,127.13,-115.66,53.23,-145.6,1.652,61,upstairs
128.74,82.45,115.61,-117.01,52.82,-146.2,1.637,71,upstairs
118.16,81.33,106.06,-118.07,52.93,-146.62,1.642,79,upstairs
118.16,81.33,106.06,-119.13,53.51,-146.99,1.637,86,upstairs
109.73,79.92,98.67,-120.01,54.47,-147.3,1.628,95,upstairs
102.92,78.4,92.92,-120.01,54.47,-147.3,1.628,99,upstairs
97.55,76.83,88.61,-120.73,55.86,-147.61,1.632,97,upstairs
93.67,75.26,85.55,-121.47,57.63,-148.02,1.632,94,upstairs
93.67,75.26,85.55,-122.41,59.67,-148.52,1.642,100,upstairs
90.95,73.72,83.38,-122.93,61.83,-148.96,1.662,104,upstairs
89.18,72.25,81.89,-122.93,61.83,-148.96,1.672,105,upstairs
88.06,70.86,80.87,-123.5,64.14,-149.45,1.691,108,upstairs
87.26,69.62,80.09,-124.28,66.53,-150.24,1.706,104,upstairs
87.26,69.62,80.09,-124.84,68.82,-151.11,1.716,96,upstairs
86.85,68.57,79.68,-125.1,70.97,-151.81,1.73,93,upstairs
86.85,67.67,79.64,-125.4,72.99,-152.41,1.75,93,upstairs
87.3,66.94,79.97,-125.4,72.99,-152.41,1.764,93,upstairs
87.93,66.49,80.61,-125.94,74.8,-152.84,1.779,89,upstairs
87.93,66.49,80.61,-126.84,76.32,-153.22,1.794,91,upstairs
89.11,66.33,81.55,-127.97,77.46,-153.65,1.808,89,upstairs
90.48,66.4,82.4,-128.79,78.21,-153.8,1.823,96,upstairs
91.86,66.64,82.83,-128.79,78.21,-153.8,1.833,107,upstairs
91.89,66.88,82.21,-129.32,78.65,-153.99,1.848,94,upstairs
95.73,67.32,84.62,-130.68,77.84,-154.96,1.852,92,upstairs
95.73,67.32,84.62,-128.45,76.53,-152.96,1.862,141,upstairs
96.26,68.2,84.57,-126.51,77.14,-150.37,1.882,126,upstairs
96.92,68.37,84.79,-126.51,77.14,-150.37,1.887,149,upstairs
98.4,68.75,86.13,-129.53,77.3,-152.55,1.891,130,upstairs
101.47,69.39,88.48,-131.51,77.46,-154.3,1.901,197,upstairs
101.47,69.39,88.48,-130.45,77.58,-153.72,1.911,164,upstairs
105.32,70.19,91.08,-128.7,77.72,-152.51,1.921,131,upstairs
108.84,71.14,93.47,-128.7,77.72,-152.51,1.95,105,upstairs
111.83,72.09,96.33,-127.91,77.94,-151.7,1.975,104,upstairs
114.43,72.72,99.19,-128.78,78.33,-152.07,1.994,84,upstairs
114.43,72.72,99.19,-128.52,78.77,-151.69,2.014,182,upstairs
117.49,73.29,102.3,-126.94,79.25,-150.46,2.038,147,upstairs
121.03,74,105.55,-126.94,79.25,-150.46,2.077,124,upstairs
124.74,74.66,108.72,-125.44,79.78,-149.32,2.116,99,upstairs
128.65,75.21,111.96,-123.94,80.33,-148.19,2.155,96,upstairs
128.65,75.21,111.96,-121.9,80.96,-146.6,2.199,83,upstairs
132.96,75.68,115.58,-119.09,81.53,-144.34,2.234,78,upstairs
137.43,76.14,119.37,-119.09,81.53,-144.34,2.253,71,upstairs
142.29,76.58,123.54,-116.24,82.02,-142.03,2.268,72,upstairs
147.12,76.95,127.7,-112.67,82.52,-138.98,2.278,106,upstairs
147.12,76.95,127.7,-108.91,82.98,-135.71,2.297,90,upstairs
151.79,77.28,131.92,-105.62,83.34,-132.97,2.317,86,upstairs
156.78,77.54,136.48,-105.62,83.34,-132.97,2.331,118,upstairs
161.81,77.74,141.04,-102.17,83.66,-130.11,2.351,110,upstairs
166.74,77.95,145.37,-98.73,83.94,-127.25,2.361,133,upstairs
171.5,78.12,149.41,-95.59,84.15,-124.76,2.375,135,upstairs
171.5,78.12,149.41,-92.34,84.35,-122.19,2.38,139,upstairs
175.94,78.34,153.14,-88.89,84.57,-119.27,2.395,148,upstairs
-179.93,78.51,156.63,-88.89,84.57,-119.27,2.405,126,upstairs
-176.1,78.56,159.93,-85.97,84.75,-116.76,2.41,167,upstairs
-172.58,78.61,163.11,-83.38,84.88,-114.52,2.419,146,upstairs
-172.58,78.61,163.11,-80.64,85,-112.01,2.429,263,upstairs
-169.44,78.65,166.12,-78.94,85.05,-110.4,2.434,230,upstairs
-166.41,78.64,168.97,-78.94,85.05,-110.4,2.444,244,upstairs
-163.59,78.64,171.67,-77.5,85.02,-109,2.454,243,upstairs
-161.18,78.65,174,-76.29,84.91,-107.85,2.458,263,upstairs
-161.18,78.65,174,-76.08,84.73,-107.7,2.468,358,upstairs
-158.76,78.67,176.27,-76.41,84.48,-108.15,2.478,345,upstairs
-156.39,78.61,178.51,-76.41,84.48,-108.15,2.488,410,upstairs
-154.05,78.45,-179.29,-76.86,84.19,-108.67,2.493,535,upstairs
-151.73,78.3,-176.96,-77.34,83.91,-109.18,2.502,476,upstairs
-151.73,78.3,-176.96,-77.96,83.57,-109.8,2.507,494,upstairs
-149.29,78.09,-174.47,-78.07,83.25,-109.95,2.512,650,upstairs
-146.61,77.89,-171.74,-78.07,83.25,-109.95,2.522,681,upstairs
-144.13,77.61,-169.36,-78.21,82.91,-110.18,2.527,681,upstairs
-141.73,77.34,-167.1,-77.59,82.59,-109.64,2.527,668,upstairs
-139.69,77.1,-165.13,-76.82,82.3,-108.92,2.537,611,upstairs
-139.69,77.1,-165.13,-76.22,81.92,-108.41,2.546,479,upstairs
-138.09,76.92,-163.57,-76.22,81.92,-108.41,2.546,382,upstairs
-136.71,76.71,-162,-75.89,81.38,-108.18,2.551,314,upstairs
-136.96,76.25,-161.62,-75.98,80.68,-108.37,2.556,284,upstairs
-138.63,75.74,-162.56,-76.63,79.85,-109.06,2.556,219,upstairs
-138.63,75.74,-162.56,-77.89,78.96,-110.15,2.566,172,upstairs
-140.45,75.43,-163.79,-77.89,78.96,-110.15,2.571,135,upstairs
-142.35,75.3,-164.81,-79.72,77.95,-111.51,2.571,122,upstairs
-145,75.13,-166.32,-82.33,76.68,-113.39,2.571,98,upstairs
-147.33,75.11,-168.29,-85.55,75.27,-115.7,2.576,95,upstairs
-147.33,75.11,-168.29,-89.47,73.56,-118.45,2.576,82,upstairs
-148.89,75.6,-170.2,-89.47,73.56,-118.45,2.546,78,upstairs
-150.06,76.5,-171.49,-95.33,71.28,-123.45,2.454,66,upstairs
-151.05,77.52,-172.3,-100.97,68.5,-128.66,2.234,57,upstairs
-152.16,78.41,-173.2,-105.8,65.52,-133.26,2.004,50,upstairs
-155.47,79.53,-176.14,-109.67,62.59,-137.17,1.696,45,upstairs
-161.21,80.91,179.02,-112.39,59.82,-140.29,1.672,60,upstairs
-169.75,82.15,171.79,-114.25,57.35,-142.48,1.647,57,upstairs
177.83,82.99,161.04,-115.65,55.19,-143.84,1.632,64,upstairs
161.81,83.24,147,-117.16,53.48,-144.89,1.623,69,upstairs
145.11,82.94,132.21,-118.77,52.11,-145.79,1.618,76,upstairs
130.53,82.17,119.06,-120.08,51.09,-146.58,1.613,86,upstairs
119.61,80.98,109.16,-120.9,50.66,-147.02,1.603,93,upstairs
110.72,79.51,101.36,-121.52,50.83,-147.29,1.598,99,upstairs
102.67,77.88,94.63,-122.21,51.57,-147.48,1.593,110,upstairs
96.09,76.18,89.43,-122.82,52.77,-147.61,1.593,126,upstairs
91.11,74.49,85.67,-123.32,54.45,-147.75,1.593,126,upstairs
87.61,72.83,83,-123.86,56.52,-147.98,1.608,130,upstairs
85.33,71.24,81.24,-124.25,58.82,-148.32,1.623,121,upstairs
83.94,69.8,79.97,-124.54,61.3,-148.86,1.647,109,upstairs
83.24,68.51,79.18,-125.04,63.89,-149.68,1.667,101,upstairs
83.36,67.39,79.05,-125.86,66.44,-150.79,1.686,109,upstairs
83.98,66.47,79.24,-126.69,68.84,-152.02,1.701,104,upstairs
84.91,65.79,79.69,-127.21,71.11,-152.97,1.72,104,upstairs
84.91,65.79,79.69,-127.9,73.15,-153.75,1.74,99,upstairs
85.8,65.36,80.24,-127.9,73.15,-153.75,1.76,94,upstairs
86.87,65.24,81.03,-128.97,74.76,-154.62,1.779,89,upstairs
88.14,65.35,81.92,-129.79,75.97,-155.04,1.794,85,upstairs
89.81,65.62,82.93,-129.98,76.76,-154.73,1.818,74,upstairs
89.81,65.62,82.93,-129.78,77.23,-154.28,1.823,84,upstairs
90.94,65.98,83.19,-129.78,77.23,-154.28,1.838,80,upstairs
93.04,66.09,84.83,-130.87,76.35,-154.58,1.848,80,upstairs
95.31,66.91,85.93,-128.65,74.91,-152.2,1.857,141,upstairs
94.45,67.04,85.33,-128.25,75.6,-151.11,1.867,114,upstairs
94.45,67.04,85.33,-129.94,75.96,-152.49,1.867,133,upstairs
94.79,67.57,85.44,-129.94,75.96,-152.49,1.872,108,upstairs
97.09,68.14,87.06,-130.77,75.95,-153.33,1.867,122,upstairs
100.83,69.04,89.23,-129.97,75.98,-153.19,1.877,109,upstairs
104.64,69.96,91.58,-128.55,76.22,-152.23,1.896,90,upstairs
104.64,69.96,91.58,-129.36,76.35,-152.85,1.911,77,upstairs
107.59,70.93,94.09,-129.36,76.35,-152.85,1.926,85,upstairs
110.3,71.72,96.81,-130.05,76.74,-153.26,1.94,114,upstairs
113.24,72.39,99.64,-129.63,77.24,-152.86,1.97,95,upstairs
116.97,73.02,102.92,-128.51,77.74,-152.12,1.989,143,upstairs
116.97,73.02,102.92,-127.13,78.31,-151.22,2.019,262,upstairs
120.91,73.68,106.26,-127.13,78.31,-151.22,2.058,343,upstairs
124.69,74.34,109.43,-126.15,78.98,-150.53,2.102,280,upstairs
128.8,74.89,112.89,-125.6,79.62,-150.23,2.141,249,upstairs
133.42,75.34,116.81,-124.64,80.2,-149.7,2.19,305,upstairs
137.85,75.78,120.53,-123.17,80.8,-148.78,2.224,332,upstairs
137.85,75.78,120.53,-123.17,80.8,-148.78,2.248,364,upstairs
142.34,76.18,124.26,-121.49,81.36,-147.71,2.268,322,upstairs
146.85,76.52,127.95,-119.28,81.92,-146.07,2.283,492,upstairs
151.31,76.86,131.69,-116.97,82.42,-144.3,2.297,460,upstairs
156.1,77.14,135.89,-114.34,82.9,-142.22,2.312,375,upstairs
156.1,77.14,135.89,-114.34,82.9,-142.22,2.326,330,upstairs
161.25,77.3,140.49,-111.39,83.36,-139.8,2.341,277,upstairs
166.22,77.42,144.92,-107.68,83.78,-136.58,2.356,221,upstairs
171.19,77.65,149.36,-104.11,84.09,-133.5,2.366,180,upstairs
176.32,77.85,153.92,-100.36,84.36,-130.26,2.375,215,upstairs
176.32,77.85,153.92,-100.36,84.36,-130.26,2.39,341,upstairs
-178.67,77.95,158.26,-96.13,84.59,-126.52,2.4,297,upstairs
-174.2,78.04,162.21,-91.73,84.78,-122.66,2.405,233,upstairs
-170.32,78.15,165.76,-88.04,84.96,-119.46,2.419,227,upstairs
-166.98,78.18,168.81,-84.82,85.09,-116.59,2.434,196,upstairs
-166.98,78.18,168.81,-84.82,85.09,-116.59,2.444,242,upstairs
-163.79,78.21,171.84,-81.93,85.13,-113.97,2.454,232,upstairs
-160.58,78.25,175,-79.23,85.12,-111.49,2.463,279,upstairs
-157.82,78.22,177.71,-77.07,85.05,-109.52,2.473,267,upstairs
-155.24,78.12,-179.86,-75.17,84.93,-107.77,2.483,344,upstairs
-155.24,78.12,-179.86,-75.17,84.93,-107.77,2.488,366,upstairs
-152.73,78.01,-177.53,-74.01,84.73,-106.77,2.498,453,upstairs
-150.13,77.91,-175.17,-72.89,84.49,-105.82,2.507,618,upstairs
-147.8,77.75,-173.02,-71.82,84.21,-104.82,2.512,673,upstairs
-145.65,77.55,-171.01,-71.11,83.94,-104.09,2.522,585,upstairs
-145.65,77.55,-171.01,-71.11,83.94,-104.09,2.532,576,upstairs
-143.57,77.43,-168.91,-71.5,83.63,-104.51,2.542,579,upstairs
-141.54,77.24,-166.86,-71.75,83.27,-104.84,2.546,474,upstairs
-139.54,77.03,-164.91,-71.94,82.88,-105.23,2.556,356,upstairs
-137.61,76.76,-163.05,-71.55,82.42,-104.79,2.556,273,upstairs
-136.11,76.56,-161.37,-71.62,82.01,-104.62,2.556,206,upstairs
-136.11,76.56,-161.37,-71.62,82.01,-104.62,2.561,165,upstairs
-135.88,76.4,-160.62,-72.43,81.41,-105.34,2.395,128,upstairs
-136.84,76.07,-160.93,-73.62,80.62,-106.6,2.444,105,upstairs
-138.68,75.69,-162.29,-75.34,79.65,-108.46,2.458,86,upstairs
-141.33,75.45,-164.63,-77.06,78.66,-110.1,2.454,72,upstairs
-141.33,75.45,-164.63,-77.06,78.66,-110.1,2.454,62,upstairs
-144.66,75.41,-167.71,-79.64,77.55,-112.39,2.546,54,upstairs
-147.78,75.51,-170.83,-82.93,76.18,-115.07,2.458,53,upstairs
-149.83,75.97,-173.38,-87.65,74.57,-119.35,2.571,48,upstairs
-151.72,76.69,-175.86,-93.54,72.58,-125.23,2.532,44,upstairs
-151.72,76.69,-175.86,-93.54,72.58,-125.23,2.468,42,upstairs
-153.4,77.45,-178.15,-99.24,70.03,-131.57,2.229,40,upstairs
-154.69,78.25,-179.79,-104.13,67.16,-137.36,2.009,39,upstairs
-156.74,79.47,178.3,-107.89,64.33,-141.97,1.916,38,upstairs
-161.6,81,174.42,-110.54,61.63,-145.19,1.833,41,upstairs
-161.6,81,174.42,-110.54,61.63,-145.19,1.769,41,upstairs
-169.99,82.12,167.32,-112.59,59.24,-147.56,1.725,40,upstairs
178.16,82.8,157.14,-114.19,57.28,-149.03,1.696,42,upstairs
163.8,83.07,144.79,-115.8,55.66,-150.22,1.667,46,upstairs
149.59,83.12,132.32,-117.45,54.32,-151.18,1.647,48,upstairs
149.59,83.12,132.32,-117.45,54.32,-151.18,1.632,54,upstairs
137.5,82.61,121.36,-119.05,53.5,-151.98,1.628,56,upstairs
126.73,81.6,111.37,-120.29,53.2,-152.47,1.623,61,upstairs
117.26,80.37,102.8,-121.24,53.43,-152.78,1.618,66,upstairs
108.5,79.11,95.15,-122.14,54.09,-152.99,1.613,71,upstairs
101.72,77.74,89.51,-122.14,54.09,-152.99,1.613,69,upstairs
101.72,77.74,89.51,-122.82,55.14,-153.18,1.613,71,upstairs
96.62,76.25,85.46,-123.42,56.59,-153.41,1.613,80,upstairs
92.7,74.67,82.4,-124.09,58.38,-153.77,1.623,88,upstairs
89.86,73.08,80.19,-124.78,60.38,-154.09,1.632,97,upstairs
87.94,71.55,78.74,-124.78,60.38,-154.09,1.647,97,upstairs
87.94,71.55,78.74,-125.27,62.51,-154.38,1.662,91,upstairs
86.33,70.1,77.62,-126.04,64.79,-154.84,1.676,87,upstairs
85.04,68.77,76.86,-127.21,67.12,-155.65,1.691,88,upstairs
84.37,67.67,76.74,-128.34,69.35,-156.68,1.701,88,upstairs
84.24,66.82,76.95,-128.34,69.35,-156.68,1.716,88,upstairs
84.24,66.82,76.95,-129.45,71.45,-157.82,1.725,90,upstairs
84.82,66.21,77.58,-130.3,73.37,-158.83,1.745,90,upstairs
85.93,65.76,78.52,-131.16,75.08,-159.62,1.764,86,upstairs
87.43,65.51,79.71,-132.24,76.53,-160.19,1.784,83,upstairs
88.82,65.54,80.81,-133.66,77.6,-160.78,1.804,81,upstairs
88.82,65.54,80.81,-133.66,77.6,-160.78,1.808,82,upstairs
89.7,65.79,81.31,-134.83,78.12,-160.85,1.823,78,upstairs
90.49,65.74,82.22,-134.73,76.9,-160.25,1.828,79,upstairs
93,66.43,83.75,-130.78,75.13,-156.64,1.833,121,upstairs
92.81,66.85,83.56,-129.25,76.05,-154.18,1.848,105,upstairs
92.81,66.85,83.56,-129.25,76.05,-154.18,1.852,151,upstairs
94.01,67.15,84.29,-130.54,76.34,-154.41,1.852,124,upstairs
96.26,67.64,86.24,-133.17,76.07,-156.1,1.857,103,upstairs
99.02,68.38,88.17,-132.72,75.97,-155.78,1.867,87,upstairs
102.23,69.18,90.55,-131.2,76.13,-154.7,1.877,80,upstairs
105.34,70.03,92.97,-131.2,76.13,-154.7,1.891,69,upstairs
105.34,70.03,92.97,-130.56,76.24,-154.17,1.901,60,upstairs
107.94,70.88,95.3,-131.04,76.4,-154.4,1.916,57,upstairs
110.6,71.61,97.95,-131.06,76.73,-154.06,1.931,60,upstairs
113.54,72.23,100.83,-130.53,77.11,-153.41,1.95,67,upstairs
116.99,72.82,103.88,-130.53,77.11,-153.41,1.965,112,upstairs
116.99,72.82,103.88,-129.61,77.6,-152.63,1.994,146,upstairs
120.66,73.4,106.89,-128.46,78.21,-151.73,2.028,179,upstairs
124.5,73.96,110,-127.12,78.89,-150.67,2.067,187,upstairs
128.55,74.5,113.33,-125.49,79.5,-149.38,2.111,313,upstairs
132.67,75.04,116.78,-125.49,79.5,-149.38,2.146,262,upstairs
132.67,75.04,116.78,-123.76,80.13,-148.13,2.19,283,upstairs
136.91,75.57,120.25,-121.73,80.75,-146.72,2.224,314,upstairs
141.35,76.07,123.73,-119.14,81.31,-144.89,2.253,566,upstairs
146.28,76.49,127.55,-116.08,81.87,-142.58,2.273,578,upstairs
151.25,76.78,131.51,-116.08,81.87,-142.58,2.287,524,upstairs
151.25,76.78,131.51,-112.95,82.44,-140.15,2.302,490,upstairs
156.14,76.93,135.58,-109.97,82.95,-137.85,2.317,458,upstairs
160.87,77.01,139.67,-106.91,83.36,-135.4,2.336,363,upstairs
165.86,77.1,144.02,-103.48,83.7,-132.51,2.356,422,upstairs
170.79,77.22,148.41,-103.48,83.7,-132.51,2.361,346,upstairs
170.79,77.22,148.41,-99.88,84.02,-129.39,2.366,289,upstairs
175.6,77.32,152.78,-96.65,84.27,-126.6,2.38,307,upstairs
-179.83,77.41,157,-93.66,84.45,-123.99,2.395,353,upstairs
-175.72,77.53,160.82,-90.37,84.64,-120.98,2.41,340,upstairs
-172.2,77.63,164.13,-88.04,84.71,-118.94,2.419,334,upstairs
-168.89,77.7,167.28,-88.04,84.71,-118.94,2.434,341,upstairs
-168.89,77.7,167.28,-86.02,84.7,-117.16,2.439,291,upstairs
-165.93,77.72,170.13,-84.44,84.61,-115.78,2.449,337,upstairs
-163.3,77.71,172.54,-83.43,84.44,-114.94,2.454,381,upstairs
-161.02,77.71,174.64,-82.86,84.21,-114.49,2.463,377,upstairs
-158.91,77.74,176.57,-82.86,84.21,-114.49,2.473,435,upstairs
-158.91,77.74,176.57,-82.82,83.95,-114.49,2.473,476,upstairs
-156.79,77.73,178.51,-83.48,83.61,-115.23,2.483,568,upstairs
-154.49,77.65,-179.34,-84.05,83.23,-115.93,2.488,676,upstairs
-152.17,77.5,-177.17,-84.16,82.84,-116.17,2.488,606,upstairs
-149.76,77.35,-174.93,-84.26,82.47,-116.4,2.502,564,upstairs
-147.13,77.24,-172.46,-84.26,82.47,-116.4,2.507,452,upstairs
-147.13,77.24,-172.46,-84.37,82.12,-116.63,2.507,413,upstairs
-144.41,77.03,-169.9,-83.95,81.76,-116.36,2.512,306,upstairs
