TimeStamp,Roll1,Pitch1,Yaw1,Roll2,Pitch2,Yaw2,FRS,EMG1
41629,83.31,47.25,81.97,-103.28,78.24,-100.28,1.867,43
41644,83.3,47.16,81.92,-103.56,78.4,-100.5,1.867,41
41658,83.26,47.08,81.82,-103.56,78.4,-100.5,1.867,40
41673,83.23,47.01,81.72,-103.77,78.51,-100.67,1.872,40
41687,83.23,47.01,81.72,-104,78.58,-100.89,1.867,39
41702,83.18,46.93,81.61,-104.12,78.63,-100.96,1.872,39
41717,83.07,46.81,81.46,-104.3,78.68,-101.01,1.872,40
41731,82.96,46.64,81.34,-104.45,78.73,-101,1.872,39
41746,82.84,46.48,81.24,-104.45,78.73,-101,1.872,38
41760,82.84,46.48,81.24,-104.51,78.75,-100.96,1.872,38
41775,82.69,46.32,81.14,-104.51,78.74,-100.92,1.867,40
41789,82.54,46.22,81.05,-104.35,78.73,-100.74,1.867,40
41804,82.43,46.15,80.97,-104.14,78.7,-100.52,1.872,40
41819,82.32,46.11,80.87,-104.14,78.7,-100.52,1.872,40
41833,82.22,46.06,80.79,-103.84,78.68,-100.22,1.872,40
41848,82.22,46.06,80.79,-103.57,78.67,-99.88,1.872,40
41862,82.11,46,80.75,-103.35,78.66,-99.56,1.877,40
41877,81.99,45.96,80.72,-103.13,78.66,-99.25,1.872,40
41892,81.89,45.94,80.7,-102.89,78.67,-98.94,1.872,40
41907,81.82,45.92,80.7,-102.89,78.67,-98.94,1.877,40
41921,81.78,45.89,80.7,-102.66,78.69,-98.67,1.872,42
41936,81.78,45.89,80.7,-102.44,78.72,-98.43,1.877,41
41950,81.72,45.85,80.67,-102.22,78.75,-98.19,1.877,41
41965,81.68,45.82,80.66,-102.06,78.78,-98,1.882,40
41980,81.64,45.81,80.64,-101.93,78.81,-97.86,1.887,41
41995,81.6,45.79,80.61,-101.93,78.81,-97.86,1.882,40
42009,81.59,45.77,80.57,-101.88,78.83,-97.81,1.887,41
42024,81.59,45.77,80.57,-101.9,78.86,-97.86,1.887,40
42038,81.6,45.75,80.52,-102.04,78.87,-98.02,1.887,41
42053,81.62,45.72,80.45,-102.23,78.88,-98.24,1.887,40
42068,81.71,45.69,80.43,-102.23,78.88,-98.24,1.887,39
42082,81.8,45.66,80.4,-102.45,78.88,-98.49,1.891,38
42095,81.8,45.66,80.4,-102.71,78.89,-98.75,1.891,38
42109,81.88,45.64,80.4,-102.92,78.89,-98.97,1.896,38
42124,81.95,45.62,80.41,-103.13,78.87,-99.17,1.896,37
42139,82.02,45.6,80.43,-103.13,78.87,-99.17,1.896,38
42153,82.06,45.6,80.44,-103.26,78.86,-99.3,1.896,37
42168,82.06,45.6,80.44,-103.34,78.83,-99.38,1.901,38
42182,82.09,45.59,80.48,-103.34,78.82,-99.34,1.896,39
42197,82.11,45.59,80.52,-103.29,78.8,-99.23,1.896,38
42212,82.1,45.59,80.59,-103.19,78.77,-99.07,1.901,40
42227,82.06,45.61,80.64,-103.19,78.77,-99.07,1.901,39
42241,82,45.63,80.69,-103.04,78.74,-98.86,1.901,40
42256,82,45.63,80.69,-102.82,78.73,-98.6,1.901,40
42270,81.94,45.65,80.75,-102.55,78.73,-98.28,1.906,41
42285,81.87,45.66,80.79,-102.35,78.74,-98.04,1.906,40
42300,81.79,45.67,80.82,-102.2,78.77,-97.83,1.901,40
42315,81.7,45.66,80.83,-102.2,78.77,-97.83,1.901,40
42329,81.61,45.65,80.83,-102.08,78.8,-97.65,1.901,38
42344,81.61,45.65,80.83,-101.98,78.86,-97.51,1.901,38
42358,81.54,45.63,80.83,-101.9,78.91,-97.42,1.901,39
42373,81.5,45.61,80.82,-101.9,78.98,-97.43,1.901,38
42388,81.48,45.6,80.8,-101.9,78.98,-97.43,1.901,38
42402,81.49,45.59,80.79,-101.9,79.05,-97.46,1.906,37
42417,81.52,45.57,80.77,-101.93,79.13,-97.51,1.906,37
42432,81.52,45.57,80.77,-101.98,79.21,-97.59,1.906,37
42446,81.55,45.57,80.75,-102.1,79.28,-97.74,1.906,37
42461,81.58,45.57,80.72,-102.21,79.35,-97.88,1.906,37
42475,81.62,45.57,80.71,-102.21,79.35,-97.88,1.906,37
42490,81.66,45.59,80.72,-102.34,79.41,-98.05,1.906,36
42504,81.66,45.59,80.72,-102.43,79.47,-98.15,1.911,37
42519,81.72,45.63,80.77,-102.43,79.52,-98.2,1.911,38
42534,81.8,45.68,80.83,-102.35,79.54,-98.14,1.916,38
42548,81.87,45.76,80.93,-102.23,79.56,-98.02,1.921,39
42563,81.91,45.85,81.03,-102.23,79.56,-98.02,1.916,37
42577,81.92,45.99,81.13,-102.01,79.55,-97.8,1.916,37
42592,81.92,45.99,81.13,-101.78,79.52,-97.61,1.916,38
42606,81.93,46.17,81.19,-101.54,79.49,-97.47,1.921,37
42621,81.92,46.35,81.13,-101.35,79.47,-97.37,1.926,37
42636,82.09,46.54,81.11,-101.35,79.47,-97.37,1.926,36
42650,82.48,46.78,81.1,-101.16,79.49,-97.28,1.931,37
42665,82.82,47.16,81.12,-100.88,79.51,-96.99,1.935,37
42680,82.82,47.16,81.12,-100.74,79.49,-96.84,1.935,39
42694,83.05,47.67,81.07,-100.37,79.4,-96.34,1.94,38
42709,83.2,48.34,81.22,-99.9,79.22,-95.69,1.94,38
42724,83.25,49.07,81.37,-99.9,79.22,-95.69,1.94,38
42738,83.52,49.86,81.66,-99.32,78.97,-95.04,1.95,38
42753,84.08,50.65,82.17,-98.58,78.7,-94.35,1.95,39
42768,84.08,50.65,82.17,-97.65,78.44,-93.45,1.96,38
42782,84.61,51.48,82.71,-96.56,78.16,-92.33,1.965,38
42797,84.92,52.37,83.21,-96.56,78.16,-92.33,1.97,37
42811,85.09,53.32,83.66,-95.26,77.88,-90.98,1.97,37
42826,85.17,54.32,84.05,-93.92,77.58,-89.62,1.975,40
42841,85.17,54.32,84.05,-92.57,77.29,-88.29,1.979,40
42855,85.27,55.33,84.43,-91.31,77.02,-87.05,1.979,38
42870,85.37,56.32,84.75,-90.09,76.77,-85.87,1.984,38
42885,85.54,57.33,85.1,-90.09,76.77,-85.87,1.984,37
42899,85.78,58.35,85.47,-88.83,76.55,-84.66,1.984,36
42914,86.14,59.37,85.88,-87.58,76.35,-83.42,1.989,36
42929,86.14,59.37,85.88,-86.32,76.18,-82.19,1.994,37
42943,86.58,60.4,86.32,-84.89,76.04,-80.8,1.994,41
42958,87.09,61.46,86.79,-83.46,75.91,-79.42,1.999,40
42973,87.75,62.52,87.35,-83.46,75.91,-79.42,2.004,40
42987,88.62,63.58,87.98,-82.12,75.82,-78.12,2.004,40
43002,89.57,64.62,88.69,-80.85,75.74,-76.94,2.014,41
43016,89.57,64.62,88.69,-79.57,75.68,-75.76,2.023,41
43031,90.58,65.65,89.42,-78.37,75.63,-74.6,2.028,43
43045,91.62,66.66,90.19,-78.37,75.63,-74.6,2.038,42
43060,92.65,67.66,91.05,-77.13,75.58,-73.4,2.043,42
43075,93.72,68.68,91.99,-75.95,75.54,-72.27,2.058,42
43089,93.72,68.68,91.99,-74.68,75.49,-71.06,2.067,57
43104,94.91,69.7,93.02,-73.4,75.43,-69.81,2.082,53
43118,96.19,70.7,94.18,-72.09,75.36,-68.51,2.097,55
43165,97.43,71.69,95.34,-70.76,75.3,-67.19,2.16,54
43179,98.84,72.67,96.7,-69.33,75.22,-65.8,2.19,52
43194,100.53,73.66,98.33,-67.92,75.13,-64.46,2.224,48
43209,102.33,74.7,100.06,-66.57,75.03,-63.18,2.263,54
43224,104.25,75.71,101.98,-65.16,74.95,-61.86,2.297,61
43238,106.58,76.69,104.35,-63.69,74.88,-60.51,2.341,74
43253,109.41,77.65,107.16,-62.16,74.81,-59.12,2.375,64
43268,112.67,78.57,110.4,-60.6,74.75,-57.65,2.405,62
43282,116.51,79.45,114.27,-59.09,74.65,-56.28,2.434,74
43297,121.09,80.26,118.89,-57.54,74.55,-54.91,2.454,81
43312,125.97,81.02,123.82,-57.54,74.55,-54.91,2.483,72
43326,131.63,81.7,129.53,-56.09,74.49,-53.53,2.502,61
43341,137.94,82.28,135.88,-54.71,74.39,-52.2,2.507,62
43355,145.01,82.74,142.97,-53.39,74.25,-51.07,2.522,59
43370,145.01,82.74,142.97,-52.05,74.15,-49.88,2.542,55
43384,152.87,83.05,150.77,-50.85,74.07,-48.73,2.546,56
43399,160.6,83.3,158.41,-50.85,74.07,-48.73,2.556,59
43413,168.13,83.48,165.79,-49.92,74,-47.9,2.566,56
43428,175.44,83.61,172.98,-49.04,73.91,-47.18,2.571,52
43443,175.44,83.61,172.98,-48.21,73.83,-46.5,2.581,50
43457,-177.5,83.61,179.88,-47.58,73.76,-46.01,2.59,58
43471,-170.94,83.47,-173.75,-47.58,73.76,-46.01,2.6,55
43485,-165.1,83.31,-168.12,-47.08,73.67,-45.63,2.61,55
43500,-160.09,83.14,-163.29,-46.71,73.58,-45.36,2.62,58
43515,-155.63,82.98,-159,-46.46,73.5,-45.12,2.63,57
43530,-155.63,82.98,-159,-46.39,73.4,-45.07,2.639,59
43544,-152,82.75,-155.47,-46.39,73.4,-45.07,2.644,58
43558,-148.82,82.5,-152.36,-46.41,73.28,-45.11,2.654,59
43573,-146.05,82.26,-149.65,-46.5,73.18,-45.18,2.659,66
43587,-143.6,82.03,-147.28,-46.64,73.09,-45.29,2.669,60
43602,-143.6,82.03,-147.28,-46.82,72.98,-45.47,2.664,56
43616,-141.38,81.8,-145.07,-46.97,72.88,-45.65,2.678,74
43631,-139.64,81.54,-143.31,-46.97,72.88,-45.65,2.678,74
43645,-138.34,81.29,-142,-46.98,72.8,-45.59,2.683,77
43660,-137.33,81.08,-141,-47.05,72.74,-45.62,2.688,80
43674,-136.46,80.88,-140.09,-47.21,72.68,-45.8,2.693,86
43689,-136.46,80.88,-140.09,-47.26,72.6,-45.9,2.693,81
43703,-135.97,80.7,-139.56,-47.26,72.6,-45.9,2.693,70
43717,-135.52,80.6,-139.13,-47.27,72.56,-45.88,2.703,67
43732,-135.05,80.58,-138.68,-47.38,72.53,-45.95,2.708,62
43747,-134.72,80.55,-138.4,-47.55,72.49,-46.13,2.717,63
43761,-134.72,80.55,-138.4,-47.68,72.44,-46.31,2.717,57
43775,-134.6,80.51,-138.37,-47.78,72.41,-46.45,2.722,59
43790,-134.42,80.51,-138.33,-47.78,72.41,-46.45,2.722,56
43804,-134.31,80.53,-138.39,-47.85,72.39,-46.52,2.727,52
43819,-134.22,80.54,-138.43,-47.91,72.37,-46.59,2.727,48
43834,-134,80.52,-138.29,-47.95,72.34,-46.66,2.732,44
43848,-134,80.52,-138.29,-47.87,72.31,-46.64,2.732,43
43863,-133.89,80.48,-138.3,-47.87,72.31,-46.64,2.732,41
43877,-133.76,80.45,-138.33,-47.73,72.31,-46.55,2.727,41
43891,-133.59,80.44,-138.3,-47.57,72.32,-46.44,2.732,43
43906,-133.47,80.43,-138.25,-47.37,72.33,-46.3,2.732,47
43921,-133.47,80.43,-138.25,-47.19,72.36,-46.16,2.732,45
43935,-133.37,80.43,-138.18,-47.19,72.36,-46.16,2.727,52
43949,-133.31,80.41,-138.11,-47.06,72.38,-46.06,2.732,47
43964,-133.21,80.38,-137.99,-46.88,72.4,-45.93,2.732,45
43978,-132.99,80.36,-137.78,-46.71,72.43,-45.81,2.737,42
43993,-132.99,80.36,-137.78,-46.49,72.46,-45.64,2.732,52
44007,-132.7,80.35,-137.48,-46.26,72.5,-45.42,2.737,47
44022,-132.57,80.34,-137.27,-46.26,72.5,-45.42,2.742,45
44036,-132.53,80.36,-137.14,-46.04,72.55,-45.15,2.742,42
44051,-132.32,80.36,-136.88,-45.84,72.59,-44.94,2.742,41
44066,-132.21,80.33,-136.77,-45.62,72.62,-44.75,2.742,40
44081,-132.21,80.33,-136.77,-45.34,72.66,-44.55,2.742,40
44095,-132.08,80.32,-136.69,-45.34,72.66,-44.55,2.742,44
44109,-131.94,80.35,-136.64,-45.06,72.71,-44.37,2.747,43
44124,-131.99,80.36,-136.78,-44.79,72.75,-44.2,2.747,41
44139,-132.02,80.39,-136.93,-44.52,72.78,-44.04,2.747,45
44154,-132.16,80.42,-137.17,-44.31,72.82,-43.91,2.747,42
44169,-132.16,80.42,-137.17,-44.12,72.85,-43.78,2.747,42
44183,-132.34,80.46,-137.45,-44.12,72.85,-43.78,2.747,42
44197,-132.51,80.5,-137.66,-44.04,72.88,-43.74,2.752,40
44212,-132.59,80.55,-137.79,-43.95,72.89,-43.69,2.752,40
44227,-132.71,80.58,-137.92,-43.88,72.91,-43.64,2.752,40
44242,-132.88,80.61,-138.09,-43.85,72.93,-43.63,2.752,41
44256,-132.88,80.61,-138.09,-43.81,72.93,-43.6,2.752,40
44271,-133.05,80.64,-138.28,-43.81,72.93,-43.6,2.752,41
44285,-133.29,80.67,-138.53,-43.77,72.95,-43.56,2.757,39
44300,-133.55,80.71,-138.79,-43.77,72.96,-43.54,2.757,39
44315,-133.74,80.76,-138.98,-43.77,72.97,-43.52,2.757,43
44329,-133.74,80.76,-138.98,-43.77,72.98,-43.52,2.757,44
44344,-133.92,80.81,-139.17,-43.77,72.98,-43.52,2.757,43
44358,-134.13,80.87,-139.4,-43.74,72.98,-43.5,2.761,45
44373,-134.39,80.93,-139.68,-43.68,72.99,-43.43,2.757,43
44387,-134.65,80.98,-139.94,-43.62,73,-43.35,2.761,41
44402,-134.97,81.02,-140.26,-43.56,73.01,-43.29,2.761,40
44417,-134.97,81.02,-140.26,-43.45,73.02,-43.21,2.766,41
44431,-135.43,81.06,-140.71,-43.45,73.02,-43.21,2.766,42
44446,-136.18,81.14,-141.45,-43.33,73.04,-43.12,2.766,41
44461,-136.91,81.25,-142.17,-43.25,73.06,-43.02,2.761,42
44475,-137.74,81.37,-142.96,-43.23,73.09,-42.94,2.771,41
44490,-138.78,81.49,-143.9,-43.23,73.12,-42.89,2.771,41
44505,-138.78,81.49,-143.9,-43.29,73.15,-42.9,2.771,39
44519,-140.21,81.6,-145.25,-43.29,73.15,-42.9,2.776,38
44533,-141.91,81.75,-146.9,-43.39,73.18,-42.94,2.771,38
44548,-144.1,81.96,-149.09,-43.51,73.21,-43.03,2.781,37
44563,-146.45,82.31,-151.46,-43.72,73.26,-43.15,2.776,37
44578,-149.52,82.66,-154.57,-44,73.33,-43.33,2.776,37
44593,-149.52,82.66,-154.57,-44,73.33,-43.33,2.771,36
44606,-153.27,82.95,-158.48,-44.3,73.41,-43.59,2.766,36
44621,-157.49,83.24,-162.86,-44.6,73.49,-43.88,2.766,36
44636,-162.81,83.48,-168.44,-44.83,73.58,-44.21,2.761,37
44651,-169.15,83.59,-175.04,-45.13,73.69,-44.57,2.757,36
44666,-169.15,83.59,-175.04,-45.7,73.8,-45.17,2.747,37
44680,-176.77,83.56,177.14,-45.7,73.8,-45.17,2.737,37
44694,175.2,83.47,168.91,-46.57,73.91,-46.05,2.717,37
44709,167.12,83.3,160.7,-47.78,74.03,-47.18,2.713,37
44724,159.12,83.1,152.63,-49.16,74.15,-48.43,2.698,37
44739,151.27,82.78,144.84,-50.62,74.25,-49.77,2.678,39
44754,151.27,82.78,144.84,-52.32,74.35,-51.36,2.654,39
44768,144.74,82.27,138.29,-52.32,74.35,-51.36,2.62,45
44782,138.31,81.8,131.9,-54.15,74.46,-53.06,2.566,45
44797,132.33,81.28,126.11,-55.81,74.6,-54.51,2.498,53
44812,126.82,80.71,120.93,-57.37,74.74,-55.78,2.424,51
44827,122.12,80.09,116.58,-59.18,74.82,-57.25,2.361,51
44842,122.12,80.09,116.58,-59.18,74.82,-57.25,2.317,50
44855,117.75,79.42,112.73,-61.1,74.87,-58.77,2.278,56
44870,113.97,78.67,109.65,-62.9,74.97,-60.02,2.239,56
44885,110.9,77.87,107.11,-64.58,75.06,-61.23,2.199,54
44900,108.32,77.13,104.84,-66.09,75.07,-62.61,2.165,54
44915,106.01,76.4,102.9,-67.55,74.98,-64.09,2.126,52
44929,106.01,76.4,102.9,-67.55,74.98,-64.09,2.092,54
44943,103.96,75.61,101.09,-69.09,74.9,-65.59,2.063,52
44958,101.69,74.77,99.07,-70.8,74.84,-67.12,2.038,53
44973,99.83,73.82,97.42,-72.4,74.82,-68.52,2.019,53
44988,98.41,72.9,96.21,-73.87,74.79,-69.98,1.989,56
45003,98.41,72.9,96.21,-73.87,74.79,-69.98,1.979,55
45016,97.09,72.05,95.13,-75.36,74.72,-71.5,1.96,56
45031,95.62,71.2,93.79,-76.84,74.68,-73.04,1.945,53
45046,94.36,70.28,92.57,-78.46,74.7,-74.6,1.935,54
45061,93.23,69.32,91.39,-80.13,74.74,-76.28,1.926,52
45076,92.29,68.4,90.28,-81.83,74.77,-78.14,1.916,54
45090,92.29,68.4,90.28,-81.83,74.77,-78.14,1.911,51
45104,91.46,67.5,89.3,-83.45,74.74,-79.97,1.901,48
45119,90.6,66.62,88.28,-85.12,74.71,-81.94,1.891,47
45134,89.73,65.73,87.29,-86.76,74.7,-83.81,1.887,45
45148,88.99,64.8,86.42,-88.35,74.74,-85.51,1.882,43
45163,88.43,63.85,85.77,-89.9,74.77,-87.09,1.877,44
45178,88.43,63.85,85.77,-89.9,74.77,-87.09,1.872,41
45192,88.01,62.92,85.31,-91.31,74.78,-88.53,1.867,41
45206,87.57,61.99,84.86,-92.52,74.82,-89.71,1.867,41
45221,87.06,61.11,84.37,-93.76,74.86,-90.86,1.862,40
45236,86.47,60.2,83.86,-94.95,74.95,-91.88,1.862,40
45251,86.12,59.34,83.49,-96.16,75.04,-92.87,1.857,43
45266,86.12,59.34,83.49,-96.16,75.04,-92.87,1.857,43
45280,85.88,58.52,83.2,-97.38,75.09,-93.94,1.862,43
45295,85.73,57.74,82.96,-98.48,75.16,-94.91,1.862,44
45309,85.55,57,82.71,-99.44,75.21,-95.81,1.862,44
45324,85.22,56.29,82.38,-100.33,75.29,-96.63,1.857,46
45339,85.22,56.29,82.38,-100.33,75.29,-96.63,1.857,48
45353,84.91,55.62,82.05,-101.34,75.38,-97.46,1.857,47
45367,84.66,54.97,81.72,-102.41,75.45,-98.32,1.857,46
45382,84.5,54.36,81.48,-103.36,75.53,-99.07,1.857,48
45397,84.37,53.77,81.31,-104.06,75.64,-99.65,1.862,48
45412,84.14,53.22,81.1,-104.57,75.76,-100.06,1.857,48
45427,84.14,53.22,81.1,-104.57,75.76,-100.06,1.857,47
45440,83.75,52.71,80.83,-104.91,75.9,-100.27,1.857,46
45462,83.21,52.26,80.49,-105.19,76.01,-100.42,1.843,45
45477,82.6,51.83,80.13,-105.37,76.12,-100.51,1.848,43
45493,82.04,51.4,79.82,-105.65,76.23,-100.67,1.843,43
45509,81.63,50.99,79.6,-106.03,76.31,-100.96,1.843,42
45525,81.27,50.61,79.42,-106.45,76.38,-101.33,1.843,40
45540,80.94,50.23,79.29,-106.9,76.44,-101.72,1.838,40
45556,80.7,49.86,79.21,-107.42,76.49,-102.15,1.833,39
45572,80.54,49.51,79.19,-107.93,76.53,-102.56,1.833,39
45588,80.45,49.18,79.23,-107.93,76.53,-102.56,1.833,39
45603,80.45,49.18,79.23,-108.45,76.55,-102.97,1.828,38
45617,80.33,48.89,79.27,-108.96,76.57,-103.4,1.828,38
45631,80.27,48.64,79.34,-109.33,76.59,-103.7,1.828,37
45646,80.28,48.44,79.48,-109.63,76.62,-103.89,1.828,37
45660,80.29,48.27,79.64,-109.71,76.64,-103.88,1.833,37
45675,80.29,48.27,79.64,-109.71,76.64,-103.88,1.833,37
45688,80.27,48.15,79.76,-109.68,76.67,-103.81,1.833,36
45703,80.21,48.05,79.86,-109.58,76.72,-103.67,1.838,38
45717,80.12,47.96,79.93,-109.51,76.78,-103.54,1.838,38
45732,80.01,47.9,79.98,-109.45,76.82,-103.42,1.838,37
45746,80.01,47.9,79.98,-109.45,76.82,-103.42,1.843,37
45760,79.89,47.84,80.01,-109.39,76.87,-103.29,1.843,37
45774,79.76,47.78,80.02,-109.39,76.92,-103.2,1.843,37
45789,79.58,47.69,79.97,-109.4,76.98,-103.12,1.843,36
45803,79.44,47.58,79.94,-109.41,77.03,-103.08,1.843,37
45818,79.32,47.48,79.88,-109.41,77.03,-103.08,1.848,37
45832,79.32,47.48,79.88,-109.38,77.07,-103.02,1.843,38
45846,79.23,47.39,79.82,-109.39,77.11,-103.01,1.843,38
45860,79.14,47.3,79.76,-109.42,77.14,-103.02,1.838,37
45875,79.06,47.22,79.67,-109.43,77.16,-103.02,1.843,37
45889,78.95,47.15,79.55,-109.43,77.16,-103.02,1.843,37
45937,78.89,47.11,79.45,-109.43,77.18,-103.03,1.848,36
45952,78.81,47.07,79.34,-109.44,77.18,-103.05,1.848,36
45967,78.75,47.04,79.25,-109.49,77.18,-103.13,1.848,35
45981,78.71,47.02,79.2,-109.54,77.17,-103.18,1.848,36
45996,78.65,47.01,79.17,-109.58,77.16,-103.17,1.848,37
46010,78.6,46.99,79.14,-109.59,77.15,-103.15,1.852,37
46025,78.56,46.96,79.12,-109.53,77.14,-103.09,1.852,36
46039,78.53,46.94,79.14,-109.42,77.14,-102.97,1.852,37
46054,78.53,46.94,79.16,-109.34,77.13,-102.87,1.848,36
46068,78.51,46.93,79.17,-109.25,77.13,-102.76,1.852,36
46083,78.51,46.93,79.17,-109.12,77.13,-102.59,1.852,38
46097,78.51,46.91,79.21,-108.96,77.13,-102.38,1.852,38
46111,78.46,46.89,79.22,-108.81,77.13,-102.19,1.852,38
46126,78.4,46.89,79.21,-108.67,77.12,-102.04,1.857,38
46140,78.36,46.87,79.21,-108.56,77.12,-101.9,1.857,37
46155,78.33,46.86,79.21,-108.56,77.12,-101.9,1.862,37
46169,78.33,46.86,79.21,-108.49,77.12,-101.82,1.862,35
46183,78.32,46.85,79.19,-108.45,77.11,-101.76,1.857,36
46197,78.31,46.84,79.19,-108.43,77.11,-101.73,1.862,36
46212,78.31,46.83,79.19,-108.42,77.1,-101.7,1.862,35
46226,78.31,46.83,79.19,-108.42,77.1,-101.7,1.862,36
46239,78.31,46.83,79.19,-108.4,77.1,-101.69,1.862,36
46254,78.32,46.83,79.19,-108.38,77.1,-101.67,1.862,36
46269,78.33,46.83,79.18,-108.38,77.11,-101.69,1.862,37
46283,78.33,46.83,79.17,-108.37,77.1,-101.7,1.862,38
46298,78.35,46.82,79.15,-108.37,77.1,-101.7,1.867,37
46311,78.35,46.82,79.15,-108.35,77.11,-101.7,1.862,36
46325,78.35,46.82,79.12,-108.35,77.11,-101.74,1.867,37
46340,78.34,46.82,79.08,-108.33,77.11,-101.76,1.867,37
46354,78.34,46.83,79.06,-108.35,77.12,-101.82,1.867,37
46369,78.34,46.83,79.03,-108.35,77.12,-101.82,1.867,37
46383,78.34,46.83,79.03,-108.35,77.13,-101.86,1.867,36
46397,78.35,46.85,79.01,-108.37,77.14,-101.93,1.867,36
46411,78.37,46.86,78.99,-108.41,77.16,-102,1.867,36
46426,78.38,46.86,78.97,-108.43,77.18,-102.06,1.867,36
46440,78.39,46.87,78.95,-108.43,77.18,-102.06,1.872,36
46454,78.39,46.87,78.95,-108.44,77.19,-102.1,1.867,37
46468,78.4,46.87,78.93,-108.46,77.2,-102.16,1.872,36
46483,78.41,46.88,78.92,-108.49,77.21,-102.23,1.867,36
46497,78.43,46.89,78.91,-108.51,77.22,-102.29,1.872,36
46512,78.46,46.92,78.9,-108.51,77.22,-102.29,1.872,36
46526,78.46,46.92,78.9,-108.51,77.22,-102.34,1.872,36
46540,78.51,46.94,78.9,-108.54,77.22,-102.41,1.872,36
46554,78.54,46.97,78.89,-108.56,77.22,-102.46,1.872,36
46569,78.58,47.01,78.89,-108.59,77.22,-102.5,1.872,36
46583,78.61,47.05,78.89,-108.59,77.22,-102.5,1.877,36
46597,78.61,47.05,78.89,-108.54,77.2,-102.47,1.877,36
46611,78.63,47.1,78.9,-108.49,77.18,-102.42,1.872,36
46625,78.65,47.18,78.93,-108.4,77.15,-102.35,1.872,36
46640,78.69,47.25,78.98,-108.3,77.12,-102.26,1.872,37
46655,78.74,47.34,79.03,-108.3,77.12,-102.26,1.872,37
46668,78.78,47.45,79.09,-108.09,77.09,-102.08,1.877,36
46683,78.78,47.45,79.09,-107.85,77.03,-101.9,1.877,37
46697,78.79,47.61,79.11,-107.6,76.98,-101.74,1.882,37
46711,78.86,47.79,79.12,-107.28,76.93,-101.56,1.882,37
46726,78.98,48,79.13,-107.28,76.93,-101.56,1.887,36
46740,79.14,48.22,79.11,-107.05,76.87,-101.48,1.882,36
46754,79.14,48.22,79.11,-106.96,76.83,-101.47,1.887,36
46768,79.61,48.49,79.2,-106.88,76.79,-101.46,1.891,37
46783,80.04,48.83,79.25,-106.81,76.75,-101.38,1.896,38
46797,80.59,49.26,79.45,-106.81,76.75,-101.38,1.901,39
46811,80.89,49.76,79.65,-106.7,76.67,-101.22,1.901,38
46826,80.89,49.76,79.65,-106.61,76.55,-101.02,1.901,38
46840,81.29,50.37,79.97,-106.41,76.36,-100.72,1.906,40
46854,81.85,51.08,80.45,-105.92,76.1,-100.28,1.911,40
46869,82.42,51.85,80.9,-105.92,76.1,-100.28,1.921,38
46883,82.96,52.63,81.33,-105.21,75.84,-99.71,1.926,37
46897,82.96,52.63,81.33,-104.38,75.6,-98.96,1.931,37
46911,83.46,53.43,81.8,-103.38,75.37,-98.02,1.935,37
46926,83.9,54.29,82.27,-102.3,75.15,-96.98,1.94,38
46940,84.25,55.17,82.71,-101.2,74.96,-95.88,1.945,37
46955,84.55,56.06,83.12,-101.2,74.96,-95.88,1.945,38
46969,84.55,56.06,83.12,-100.05,74.81,-94.75,1.95,44
46983,84.87,56.98,83.51,-98.78,74.65,-93.54,1.955,45
46997,85.27,57.92,83.91,-97.44,74.54,-92.28,1.96,42
47012,85.72,58.87,84.28,-96.25,74.46,-91.17,1.97,40
47026,86.3,59.8,84.69,-96.25,74.46,-91.17,1.97,40
47040,86.97,60.74,85.11,-95.1,74.43,-90.11,1.975,45
47055,86.97,60.74,85.11,-93.96,74.42,-89.09,1.984,43
47069,87.71,61.68,85.57,-92.74,74.45,-88.01,1.994,41
47083,88.44,62.62,86.07,-91.48,74.51,-86.87,1.994,40
47098,89.31,63.58,86.68,-91.48,74.51,-86.87,2.004,44
47112,90.15,64.53,87.3,-90.11,74.58,-85.63,2.009,45
47126,90.15,64.53,87.3,-88.76,74.66,-84.38,2.014,44
47140,91.08,65.46,88.02,-87.33,74.75,-83.03,2.019,49
47155,92.01,66.41,88.78,-85.84,74.84,-81.62,2.023,52
47169,93.05,67.36,89.65,-85.84,74.84,-81.62,2.033,51
47183,94.13,68.28,90.58,-84.27,74.92,-80.1,2.038,48
47198,94.13,68.28,90.58,-82.69,75.01,-78.54,2.048,45
47212,95.23,69.19,91.55,-81,75.06,-76.91,2.058,46
47225,96.44,70.09,92.64,-79.33,75.09,-75.34,2.072,53
47240,97.75,70.98,93.84,-79.33,75.09,-75.34,2.092,64
47254,99.17,71.86,95.15,-77.6,75.11,-73.72,2.102,57
47268,99.17,71.86,95.15,-75.92,75.14,-72.09,2.121,54
47282,100.71,72.75,96.59,-74.31,75.18,-70.52,2.141,56
47297,102.4,73.65,98.21,-72.6,75.19,-68.87,2.16,57
47311,104.2,74.55,99.93,-72.6,75.19,-68.87,2.19,67
47325,106.21,75.45,101.92,-70.89,75.19,-67.21,2.224,68
47340,106.21,75.45,101.92,-69.21,75.17,-65.58,2.258,63
47353,108.57,76.34,104.25,-67.46,75.16,-63.91,2.297,59
47368,111.39,77.21,107.05,-65.61,75.13,-62.15,2.331,64
47383,114.78,78.1,110.4,-65.61,75.13,-62.15,2.366,64
47397,118.63,78.94,114.26,-63.61,75.08,-60.29,2.395,66
47411,118.63,78.94,114.26,-61.66,75.02,-58.49,2.419,64
47425,122.89,79.73,118.62,-59.72,74.97,-56.7,2.434,67
