Roll1,Pitch1,Yaw1,Roll2,Pitch2,Yaw2,FRS,EMG1,Activity
104.82,50.46,7.24,-91.55,72.47,67.49,2.038,39,sit_stand
104.52,50.22,7.05,-91.71,72.44,67.38,2.033,40,sit_stand
104.28,49.96,6.96,-91.93,72.39,67.15,2.028,41,sit_stand
104.28,49.96,6.96,-91.93,72.39,67.15,2.019,40,sit_stand
103.98,49.7,6.85,-92.12,72.36,66.93,2.014,39,sit_stand
103.61,49.41,6.67,-92.26,72.34,66.8,2.009,39,sit_stand
103.24,49.12,6.46,-92.45,72.32,66.61,2.004,40,sit_stand
102.82,48.85,6.21,-92.71,72.27,66.38,2.004,39,sit_stand
102.82,48.85,6.21,-92.71,72.27,66.38,2.004,38,sit_stand
102.41,48.56,5.97,-93,72.2,66.09,1.999,38,sit_stand
102.02,48.25,5.75,-93.32,72.12,65.81,1.999,38,sit_stand
101.7,47.92,5.58,-93.65,72.03,65.58,1.994,39,sit_stand
101.36,47.59,5.4,-93.98,71.94,65.31,1.989,37,sit_stand
101.36,47.59,5.4,-94.36,71.83,65.01,1.984,37,sit_stand
100.94,47.29,5.16,-94.36,71.83,65.01,1.979,38,sit_stand
100.46,46.97,4.87,-94.72,71.73,64.75,1.979,37,sit_stand
100.05,46.62,4.6,-95.08,71.61,64.51,1.975,37,sit_stand
99.74,46.26,4.4,-95.48,71.5,64.19,1.97,37,sit_stand
99.46,45.91,4.21,-95.82,71.39,63.91,1.97,37,sit_stand
99.46,45.91,4.21,-95.82,71.39,63.91,1.97,37,sit_stand
99.14,45.55,3.98,-96.19,71.31,63.57,1.96,36,sit_stand
98.78,45.21,3.71,-96.5,71.25,63.29,1.96,37,sit_stand
98.4,44.86,3.39,-96.79,71.19,63.03,1.955,37,sit_stand
98.03,44.52,3.01,-97.21,71.13,62.62,1.955,36,sit_stand
98.03,44.52,3.01,-97.21,71.13,62.62,1.955,36,sit_stand
97.71,44.15,2.64,-97.54,71.1,62.27,1.955,36,sit_stand
97.43,43.78,2.3,-97.85,71.1,61.89,1.95,36,sit_stand
97.22,43.41,1.98,-98.15,71.1,61.5,1.95,36,sit_stand
97.04,43.04,1.71,-98.39,71.12,61.18,1.945,36,sit_stand
97.04,43.04,1.71,-98.39,71.12,61.18,1.945,35,sit_stand
96.85,42.72,1.44,-98.7,71.15,60.83,1.94,36,sit_stand
96.56,42.42,1.15,-99.09,71.17,60.45,1.94,36,sit_stand
96.25,42.14,0.89,-99.38,71.2,60.17,1.935,36,sit_stand
95.95,41.88,0.66,-99.58,71.25,59.93,1.935,36,sit_stand
95.95,41.88,0.66,-99.58,71.25,59.93,1.931,39,sit_stand
95.64,41.64,0.45,-99.68,71.3,59.83,1.931,38,sit_stand
95.31,41.43,0.26,-99.7,71.33,59.79,1.926,37,sit_stand
94.93,41.24,0.07,-99.74,71.36,59.73,1.926,38,sit_stand
94.56,41.06,-0.08,-99.75,71.38,59.73,1.926,40,sit_stand
94.56,41.06,-0.08,-99.75,71.38,59.73,1.921,40,sit_stand
94.23,40.9,-0.23,-99.71,71.41,59.77,1.921,40,sit_stand
93.93,40.75,-0.35,-99.67,71.41,59.77,1.921,39,sit_stand
93.72,40.61,-0.42,-99.57,71.39,59.81,1.921,40,sit_stand
93.5,40.5,-0.51,-99.47,71.35,59.77,1.926,39,sit_stand
93.26,40.39,-0.62,-99.37,71.34,59.71,1.921,41,sit_stand
93.26,40.39,-0.62,-99.37,71.34,59.71,1.921,41,sit_stand
93.03,40.28,-0.72,-99.36,71.32,59.53,1.921,40,sit_stand
92.84,40.16,-0.85,-99.29,71.27,59.42,1.916,39,sit_stand
92.66,40.04,-1,-99.27,71.2,59.16,1.916,39,sit_stand
92.46,39.91,-1.18,-99.36,71.15,58.8,1.911,38,sit_stand
92.46,39.91,-1.18,-99.36,71.15,58.8,1.906,38,sit_stand
92.25,39.75,-1.36,-99.47,71.14,58.46,1.901,37,sit_stand
92.08,39.58,-1.5,-99.71,71.13,58.07,1.896,37,sit_stand
91.87,39.45,-1.7,-99.97,71.08,57.67,1.891,36,sit_stand
91.58,39.34,-1.91,-100.25,71.05,57.24,1.887,36,sit_stand
91.58,39.34,-1.91,-100.25,71.05,57.24,1.882,36,sit_stand
91.27,39.22,-2.15,-100.49,71.04,56.9,1.877,35,sit_stand
91.05,39.1,-2.34,-100.82,71.03,56.53,1.867,35,sit_stand
90.86,38.97,-2.47,-101.25,71.08,56.16,1.867,35,sit_stand
90.63,38.81,-2.6,-101.69,71.15,55.95,1.862,35,sit_stand
90.63,38.81,-2.6,-101.69,71.15,55.95,1.862,35,sit_stand
90.48,38.7,-2.62,-102.04,71.17,55.82,1.857,36,sit_stand
90.35,38.67,-2.61,-102.26,71.16,55.7,1.857,35,sit_stand
90.21,38.61,-2.61,-102.38,71.17,55.65,1.852,36,sit_stand
90.08,38.55,-2.62,-102.41,71.18,55.63,1.857,36,sit_stand
90.08,38.55,-2.62,-102.41,71.18,55.63,1.857,36,sit_stand
89.88,38.49,-2.66,-102.34,71.18,55.67,1.857,36,sit_stand
89.73,38.48,-2.65,-102.23,71.17,55.77,1.857,36,sit_stand
89.61,38.51,-2.59,-102.08,71.14,55.96,1.857,37,sit_stand
89.48,38.55,-2.51,-101.83,71.14,56.18,1.862,37,sit_stand
89.35,38.54,-2.45,-101.83,71.14,56.18,1.857,43,sit_stand
89.35,38.54,-2.45,-101.33,71.15,56.71,1.862,42,sit_stand
89.25,38.53,-2.41,-100.74,71.12,57.3,1.867,42,sit_stand
89.14,38.56,-2.39,-100.3,71.04,57.68,1.867,47,sit_stand
88.99,38.63,-2.36,-99.86,70.94,58.05,1.872,47,sit_stand
88.82,38.71,-2.34,-99.86,70.94,58.05,1.872,47,sit_stand
88.82,38.71,-2.34,-99.44,70.83,58.43,1.877,45,sit_stand
88.59,38.77,-2.35,-99.26,70.76,58.6,1.882,53,sit_stand
88.43,38.83,-2.34,-99.56,70.74,58.34,1.877,62,sit_stand
88.31,38.86,-2.38,-100.2,70.84,57.8,1.877,62,sit_stand
88.68,38.8,-2.16,-100.2,70.84,57.8,1.882,62,sit_stand
88.68,38.8,-2.16,-100.45,71.02,57.68,1.887,58,sit_stand
89.33,38.72,-1.82,-100.22,71.15,58.17,1.896,55,sit_stand
89.78,38.68,-1.52,-100.18,71.29,58.56,1.896,57,sit_stand
90.19,38.77,-1.27,-100.1,71.43,59.03,1.901,54,sit_stand
90.83,39,-0.94,-100.1,71.43,59.03,1.911,53,sit_stand
91.77,39.27,-0.4,-99.78,71.47,59.41,1.975,41,sit_stand
92.75,39.53,0.11,-99.16,71.42,59.81,1.979,41,sit_stand
93.72,39.89,0.64,-98.59,71.37,60.26,1.989,39,sit_stand
94.54,40.39,1.17,-98.07,71.31,60.76,1.989,39,sit_stand
95.11,41.04,1.66,-97.56,71.24,61.3,1.994,38,sit_stand
95.59,41.79,2.14,-97.23,71.14,61.75,1.999,37,sit_stand
96.12,42.59,2.64,-96.92,71.04,62.2,2.004,37,sit_stand
96.69,43.4,3.13,-96.57,70.97,62.56,2.009,37,sit_stand
97.32,44.21,3.62,-96.11,70.93,62.99,2.014,39,sit_stand
97.99,45.04,4.1,-95.6,70.93,63.47,2.023,37,sit_stand
98.65,45.87,4.56,-94.98,70.95,64.03,2.033,37,sit_stand
99.33,46.72,4.99,-94.35,70.99,64.6,2.043,36,sit_stand
100.07,47.55,5.47,-93.76,71.03,65.13,2.053,35,sit_stand
100.79,48.37,5.94,-93.05,71.08,65.68,2.058,35,sit_stand
101.37,49.22,6.35,-92.42,71.13,66.17,2.067,35,sit_stand
101.89,50.06,6.75,-91.92,71.2,66.62,2.072,35,sit_stand
102.51,50.85,7.24,-91.42,71.3,67.18,2.082,35,sit_stand
103.28,51.6,7.79,-90.87,71.42,67.83,2.097,37,sit_stand
103.28,51.6,7.79,-90.24,71.54,68.47,2.107,37,sit_stand
104.19,52.31,8.34,-89.56,71.64,69.1,2.121,36,sit_stand
105.06,53,8.86,-88.93,71.74,69.71,2.136,40,sit_stand
105.84,53.67,9.34,-88.5,71.85,70.18,2.151,50,sit_stand
106.55,54.35,9.85,-88.5,71.85,70.18,2.165,52,sit_stand
106.55,54.35,9.85,-88.01,71.92,70.69,2.16,54,sit_stand
107.23,55.05,10.37,-87.56,71.99,71.13,2.146,61,sit_stand
107.9,55.78,10.92,-87.06,72.06,71.6,2.131,54,sit_stand
108.6,56.48,11.46,-86.51,72.15,72.07,2.17,57,sit_stand
109.33,57.17,11.99,-86.51,72.15,72.07,2.16,68,sit_stand
109.33,57.17,11.99,-85.91,72.24,72.56,2.151,93,sit_stand
110.07,57.83,12.48,-85.23,72.33,73.07,2.199,85,sit_stand
110.85,58.46,12.98,-84.53,72.42,73.58,2.219,90,sit_stand
111.66,59.04,13.51,-83.84,72.51,74.02,2.185,98,sit_stand
112.5,59.6,14.1,-83.84,72.51,74.02,2.17,88,sit_stand
112.5,59.6,14.1,-83.14,72.58,74.49,2.107,89,sit_stand
113.34,60.17,14.72,-82.42,72.63,75.04,2.322,95,sit_stand
114.08,60.75,15.31,-81.74,72.69,75.65,2.322,118,sit_stand
114.8,61.31,15.95,-81.04,72.74,76.32,2.287,108,sit_stand
115.48,61.85,16.62,-81.04,72.74,76.32,2.253,109,sit_stand
116.23,62.38,17.39,-80.37,72.78,76.97,2.297,95,sit_stand
116.23,62.38,17.39,-79.65,72.81,77.67,2.307,100,sit_stand
117.03,62.91,18.22,-78.95,72.83,78.35,2.312,122,sit_stand
117.87,63.43,19.09,-78.23,72.85,79.04,2.307,113,sit_stand
118.68,63.96,19.94,-78.23,72.85,79.04,2.307,112,sit_stand
119.42,64.47,20.73,-77.51,72.88,79.73,2.307,108,sit_stand
119.42,64.47,20.73,-76.98,72.91,80.23,2.307,111,sit_stand
120.17,64.96,21.48,-76.37,72.93,80.84,2.195,95,sit_stand
120.99,65.45,22.27,-75.82,72.96,81.36,2.292,114,sit_stand
121.82,65.91,23.1,-75.82,72.96,81.36,2.302,100,sit_stand
122.75,66.34,23.95,-75.4,72.96,81.72,2.229,92,sit_stand
122.75,66.34,23.95,-74.81,73,82.21,2.287,79,sit_stand
123.65,66.77,24.81,-74.26,73.04,82.67,2.253,70,sit_stand
124.62,67.17,25.67,-73.72,73.07,83.14,2.253,66,sit_stand
125.58,67.57,26.52,-73.72,73.07,83.14,2.302,75,sit_stand
126.53,67.97,27.36,-73.19,73.11,83.55,2.307,73,sit_stand
126.53,67.97,27.36,-72.59,73.13,84.05,2.287,68,sit_stand
127.52,68.35,28.19,-72.02,73.15,84.55,2.248,68,sit_stand
128.53,68.69,29.03,-71.46,73.19,85.06,2.185,66,sit_stand
129.49,69.06,29.85,-70.9,73.21,85.58,2.292,65,sit_stand
130.56,69.4,30.81,-70.9,73.21,85.58,2.224,61,sit_stand
130.56,69.4,30.81,-70.31,73.24,86.09,2.239,61,sit_stand
131.64,69.75,31.84,-69.7,73.26,86.62,2.278,66,sit_stand
132.75,70.08,32.88,-69.12,73.3,87.06,2.283,74,sit_stand
133.8,70.42,33.82,-68.46,73.31,87.59,2.229,69,sit_stand
134.87,70.72,34.77,-68.46,73.31,87.59,2.185,65,sit_stand
134.87,70.72,34.77,-67.81,73.34,88.13,2.151,57,sit_stand
135.84,71.02,35.66,-67.36,73.36,88.56,2.287,55,sit_stand
136.77,71.33,36.56,-66.92,73.4,88.98,2.268,50,sit_stand
137.72,71.64,37.51,-66.43,73.42,89.4,2.307,46,sit_stand
138.73,71.91,38.47,-66.43,73.42,89.4,2.341,58,sit_stand
139.69,72.18,39.36,-65.91,73.44,89.78,2.336,57,sit_stand
139.69,72.18,39.36,-65.28,73.46,90.26,2.336,57,sit_stand
140.42,72.47,39.99,-64.71,73.48,90.75,2.341,53,sit_stand
141.11,72.72,40.56,-64.29,73.5,91.13,2.268,53,sit_stand
141.82,72.95,41.12,-63.91,73.51,91.41,2.292,48,sit_stand
142.54,73.19,41.69,-63.91,73.51,91.41,2.346,46,sit_stand
143.35,73.37,42.32,-63.5,73.51,91.68,2.268,43,sit_stand
143.35,73.37,42.32,-63.08,73.52,91.96,2.361,46,sit_stand
143.98,73.58,42.7,-62.64,73.52,92.23,2.39,44,sit_stand
144.51,73.76,42.97,-62.25,73.51,92.41,2.395,44,sit_stand
145.03,73.85,43.28,-62.25,73.51,92.41,2.4,42,sit_stand
145.44,73.9,43.59,-61.89,73.5,92.67,2.41,40,sit_stand
145.44,73.9,43.59,-61.7,73.5,92.83,2.41,43,sit_stand
145.65,73.99,43.77,-61.66,73.47,92.84,2.419,41,sit_stand
145.87,74.1,43.93,-61.64,73.41,92.74,2.424,39,sit_stand
146.14,74.16,44.05,-61.57,73.38,92.69,2.429,40,sit_stand
146.35,74.2,44.11,-61.57,73.38,92.69,2.429,40,sit_stand
146.31,74.26,44.01,-61.48,73.35,92.71,2.429,41,sit_stand
146.31,74.26,44.01,-61.4,73.32,92.75,2.429,40,sit_stand
146.29,74.33,43.95,-61.39,73.28,92.73,2.439,38,sit_stand
146.42,74.34,44.03,-61.31,73.26,92.74,2.439,37,sit_stand
146.47,74.38,44.01,-61.31,73.26,92.74,2.444,36,sit_stand
146.47,74.43,43.95,-61.23,73.24,92.78,2.449,37,sit_stand
146.47,74.47,43.89,-61.13,73.22,92.8,2.449,37,sit_stand
146.47,74.47,43.89,-61.06,73.21,92.81,2.449,44,sit_stand
146.55,74.46,43.88,-60.93,73.21,92.85,2.449,45,sit_stand
146.57,74.46,43.88,-60.84,73.23,92.9,2.449,42,sit_stand
146.47,74.44,43.77,-60.84,73.23,92.9,2.454,40,sit_stand
146.4,74.45,43.73,-60.79,73.25,92.91,2.454,39,sit_stand
146.4,74.45,43.73,-60.79,73.27,92.92,2.458,40,sit_stand
146.42,74.46,43.77,-60.78,73.28,92.9,2.458,40,sit_stand
146.36,74.46,43.73,-60.75,73.3,92.94,2.458,39,sit_stand
146.22,74.42,43.63,-60.75,73.3,92.94,2.458,40,sit_stand
145.87,74.4,43.38,-60.79,73.32,92.93,2.458,39,sit_stand
145.37,74.44,43.03,-60.83,73.35,92.94,2.468,39,sit_stand
145.37,74.44,43.03,-60.97,73.36,92.91,2.468,38,sit_stand
144.75,74.58,42.56,-61.22,73.36,92.77,2.473,37,sit_stand
143.99,74.8,41.8,-61.48,73.35,92.44,2.473,36,sit_stand
143.23,74.9,40.86,-61.48,73.35,92.44,2.483,36,sit_stand
142.62,74.81,39.89,-61.64,73.36,92.04,2.493,36,sit_stand
141.8,74.64,38.64,-61.71,73.39,91.72,2.502,36,sit_stand
141.8,74.64,38.64,-61.98,73.42,91.26,2.507,36,sit_stand
140.69,74.38,37.09,-62.45,73.44,90.71,2.512,39,sit_stand
139.41,74.08,35.44,-63.16,73.45,89.99,2.512,40,sit_stand
138.08,73.74,33.86,-63.16,73.45,89.99,2.517,38,sit_stand
136.82,73.35,32.39,-63.91,73.43,89.22,2.522,39,sit_stand
136.82,73.35,32.39,-64.61,73.37,88.48,2.532,38,sit_stand
135.58,73.02,30.9,-65.24,73.31,87.78,2.532,45,sit_stand
134.51,72.64,29.55,-65.81,73.24,87.18,2.537,43,sit_stand
133.49,72.23,28.3,-65.81,73.24,87.18,2.532,41,sit_stand
132.46,71.8,27.16,-66.33,73.19,86.67,2.537,39,sit_stand
131.48,71.38,26.2,-66.86,73.16,86.24,2.527,39,sit_stand
131.48,71.38,26.2,-67.49,73.11,85.77,2.527,38,sit_stand
130.5,70.93,25.25,-68,73.06,85.41,2.527,38,sit_stand
129.44,70.53,24.33,-68.36,73.01,85.28,2.527,42,sit_stand
128.57,70.1,23.65,-68.36,73.01,85.28,2.532,40,sit_stand
127.66,69.69,22.97,-68.87,73.01,85.02,2.532,39,sit_stand
126.93,69.22,22.5,-69.08,73,84.99,2.532,38,sit_stand
126.93,69.22,22.5,-69.2,73.04,85.01,2.532,45,sit_stand
126.11,68.77,21.91,-69.27,73.13,85.11,2.537,42,sit_stand
125.33,68.23,21.4,-69.27,73.13,85.11,2.542,40,sit_stand
124.41,67.68,20.76,-69.4,73.2,85.13,2.546,41,sit_stand
123.28,67.23,20.08,-69.4,73.27,85.25,2.556,46,sit_stand
123.28,67.23,20.08,-69.41,73.32,85.46,2.551,47,sit_stand
122.14,66.79,19.39,-69.77,73.34,85.33,2.551,45,sit_stand
120.94,66.33,18.61,-70.47,73.34,84.73,2.551,44,sit_stand
119.91,65.85,17.96,-70.47,73.34,84.73,2.556,44,sit_stand
119.14,65.31,17.31,-71,73.33,84.21,2.551,42,sit_stand
118.33,64.79,16.59,-71.42,73.34,83.73,2.551,40,sit_stand
118.33,64.79,16.59,-71.95,73.32,83.18,2.546,38,sit_stand
117.45,64.27,15.86,-72.53,73.31,82.67,2.551,37,sit_stand
116.54,63.75,15.06,-72.53,73.31,82.67,2.546,37,sit_stand
115.87,63.21,14.48,-73.2,73.33,82.17,2.542,38,sit_stand
115.4,62.65,13.89,-73.74,73.36,81.74,2.537,37,sit_stand
115.05,62.09,13.51,-74.15,73.37,81.3,2.527,36,sit_stand
115.05,62.09,13.51,-74.62,73.38,80.82,2.522,36,sit_stand
114.48,61.59,13.02,-75.06,73.41,80.48,2.512,35,sit_stand
113.95,61.08,12.69,-75.06,73.41,80.48,2.507,35,sit_stand
113.56,60.54,12.6,-75.54,73.42,80.17,2.424,35,sit_stand
113.04,60.02,12.42,-76.12,73.44,79.8,2.478,35,sit_stand
113.04,60.02,12.42,-76.75,73.45,79.35,2.463,36,sit_stand
112.45,59.49,12.18,-77.54,73.45,78.69,2.444,36,sit_stand
111.8,58.99,11.86,-77.54,73.45,78.69,2.419,35,sit_stand
111.07,58.52,11.33,-78.22,73.48,78.06,2.4,35,sit_stand
110.35,58.05,10.82,-78.89,73.5,77.44,2.361,35,sit_stand
109.59,57.56,10.25,-79.64,73.52,76.7,2.336,35,sit_stand
109.59,57.56,10.25,-80.37,73.54,75.99,2.307,36,sit_stand
108.89,57.03,9.72,-81.16,73.58,75.3,2.287,36,sit_stand
108.51,56.41,9.48,-81.16,73.58,75.3,2.273,35,sit_stand
108.15,55.78,9.25,-81.78,73.6,74.81,2.253,35,sit_stand
107.63,55.21,8.84,-82.47,73.62,74.21,2.229,35,sit_stand
107.17,54.67,8.52,-83.23,73.62,73.51,2.204,36,sit_stand
107.17,54.67,8.52,-83.99,73.62,72.8,2.18,37,sit_stand
106.59,54.15,8.17,-84.71,73.62,72.16,2.16,36,sit_stand
106.11,53.59,7.88,-84.71,73.62,72.16,2.141,39,sit_stand
105.63,53.05,7.58,-85.36,73.63,71.57,2.131,41,sit_stand
105.26,52.5,7.35,-86.05,73.62,70.93,2.111,40,sit_stand
105.26,52.5,7.35,-86.89,73.6,70.15,2.092,40,sit_stand
104.76,52.01,7.05,-87.76,73.55,69.38,2.077,44,sit_stand
104.13,51.54,6.75,-87.76,73.55,69.38,2.058,42,sit_stand
103.48,51.04,6.39,-88.63,73.51,68.62,2.033,45,sit_stand
102.95,50.5,6.12,-89.45,73.45,67.86,2.023,47,sit_stand
102.46,49.96,5.81,-90.11,73.37,67.19,2.014,54,sit_stand
102.46,49.96,5.81,-90.67,73.28,66.61,2.004,51,sit_stand
101.93,49.42,5.44,-91.22,73.14,66,1.994,48,sit_stand
101.63,48.84,5.27,-91.22,73.14,66,1.984,50,sit_stand
101.15,48.26,5.05,-91.71,73.03,65.42,1.975,46,sit_stand
100.72,47.65,4.84,-92.22,72.92,65,1.97,44,sit_stand
100.72,47.65,4.84,-92.7,72.81,64.66,1.965,48,sit_stand
100.35,47.06,4.63,-93.2,72.69,64.19,1.965,49,sit_stand
99.94,46.51,4.45,-93.2,72.69,64.19,1.96,49,sit_stand
99.49,45.99,4.22,-93.67,72.59,63.74,1.945,59,sit_stand
98.91,45.47,3.92,-94.21,72.52,63.27,1.945,53,sit_stand
98.31,44.98,3.57,-94.7,72.43,62.9,1.94,50,sit_stand
97.83,44.53,3.21,-95.15,72.32,62.52,1.935,40,sit_stand
97.52,44.09,2.93,-95.53,72.21,62.14,1.935,39,sit_stand
97.38,43.65,2.73,-95.84,72.15,61.78,1.935,38,sit_stand
97.2,43.23,2.52,-96.09,72.12,61.48,1.931,38,sit_stand
96.92,42.81,2.32,-96.34,72.09,61.27,1.931,37,sit_stand
96.58,42.46,2.12,-96.61,72.07,61.04,1.926,37,sit_stand
96.23,42.14,1.94,-96.9,72.05,60.8,1.926,37,sit_stand
95.92,41.86,1.78,-97.17,72.05,60.6,1.921,36,sit_stand
95.63,41.6,1.6,-97.48,72.05,60.31,1.921,36,sit_stand
95.36,41.34,1.37,-97.77,72.07,60.02,1.916,36,sit_stand
95.1,41.08,1.15,-98.03,72.12,59.79,1.916,36,sit_stand
94.85,40.87,0.95,-98.35,72.15,59.51,1.911,36,sit_stand
94.56,40.69,0.75,-98.64,72.16,59.19,1.906,35,sit_stand
94.31,40.53,0.58,-98.87,72.17,58.9,1.901,35,sit_stand
94.03,40.38,0.4,-99.13,72.18,58.6,1.906,35,sit_stand
93.74,40.23,0.22,-99.37,72.2,58.33,1.901,35,sit_stand
93.46,40.08,0.04,-99.6,72.22,58.09,1.901,36,sit_stand
93.24,39.93,-0.08,-99.79,72.24,57.88,1.901,36,sit_stand
93.06,39.77,-0.17,-100.05,72.27,57.63,1.896,36,sit_stand
92.85,39.6,-0.29,-100.29,72.31,57.39,1.896,36,sit_stand
92.65,39.41,-0.4,-100.51,72.35,57.19,1.896,36,sit_stand
92.49,39.24,-0.5,-100.65,72.39,57.07,1.896,36,sit_stand
92.33,39.1,-0.57,-100.83,72.41,56.93,1.896,36,sit_stand
92.15,38.99,-0.64,-100.99,72.43,56.82,1.896,35,sit_stand
91.95,38.9,-0.69,-101.11,72.45,56.75,1.891,37,sit_stand
91.75,38.85,-0.73,-101.2,72.46,56.73,1.891,36,sit_stand
91.51,38.81,-0.79,-101.24,72.49,56.76,1.896,36,sit_stand
91.32,38.78,-0.81,-101.24,72.5,56.81,1.891,36,sit_stand
91.15,38.75,-0.81,-101.19,72.51,56.88,1.891,39,sit_stand
90.95,38.71,-0.84,-101.11,72.54,57,1.896,38,sit_stand
90.75,38.67,-0.88,-101.03,72.56,57.13,1.891,37,sit_stand
90.61,38.63,-0.89,-100.91,72.59,57.29,1.891,39,sit_stand
90.47,38.6,-0.91,-100.85,72.61,57.39,1.896,37,sit_stand
90.47,38.6,-0.91,-100.85,72.61,57.39,1.891,37,sit_stand
90.34,38.56,-0.93,-100.79,72.63,57.51,1.891,37,sit_stand
90.22,38.54,-0.94,-100.7,72.64,57.61,1.891,37,sit_stand
90.08,38.49,-0.98,-100.63,72.66,57.7,1.891,36,sit_stand
89.95,38.46,-1.02,-100.56,72.66,57.79,1.891,35,sit_stand
89.95,38.46,-1.02,-100.51,72.65,57.81,1.891,35,sit_stand
89.88,38.43,-1.04,-100.51,72.65,57.81,1.896,36,sit_stand
89.79,38.4,-1.07,-100.48,72.64,57.83,1.896,35,sit_stand
89.74,38.37,-1.1,-100.53,72.62,57.8,1.891,35,sit_stand
89.67,38.36,-1.16,-100.59,72.6,57.71,1.891,36,sit_stand
89.6,38.35,-1.22,-100.69,72.57,57.6,1.891,36,sit_stand
89.6,38.35,-1.22,-100.69,72.57,57.6,1.891,37,sit_stand
89.57,38.36,-1.28,-100.82,72.54,57.45,1.891,36,sit_stand
89.56,38.35,-1.31,-100.94,72.54,57.31,1.896,36,sit_stand
89.65,38.34,-1.26,-101.03,72.53,57.19,1.896,38,sit_stand
89.79,38.32,-1.2,-101.08,72.54,57.08,1.896,37,sit_stand
89.79,38.32,-1.2,-101.07,72.57,56.99,1.896,36,sit_stand
89.93,38.3,-1.19,-101.07,72.57,56.99,1.901,38,sit_stand
90.21,38.25,-1.1,-101.04,72.62,56.86,1.901,38,sit_stand
90.57,38.19,-0.97,-100.96,72.7,56.79,1.906,37,sit_stand
91.03,38.16,-0.85,-100.87,72.79,56.74,1.911,48,sit_stand
91.03,38.16,-0.85,-100.78,72.86,56.73,1.916,45,sit_stand
91.66,38.17,-0.65,-100.78,72.86,56.73,1.931,42,sit_stand
92.33,38.29,-0.44,-100.85,72.88,56.62,1.94,41,sit_stand
93.04,38.48,-0.17,-100.91,72.85,56.52,1.945,42,sit_stand
93.7,38.77,0.09,-101,72.8,56.4,1.955,41,sit_stand
94.27,39.16,0.36,-101.02,72.71,56.32,1.96,40,sit_stand
94.27,39.16,0.36,-101.02,72.71,56.32,1.965,39,sit_stand
94.81,39.64,0.66,-100.93,72.6,56.38,1.97,38,sit_stand
95.3,40.18,0.95,-100.88,72.48,56.41,1.97,42,sit_stand
95.81,40.75,1.29,-100.71,72.36,56.55,1.975,40,sit_stand
96.31,41.35,1.64,-100.47,72.25,56.73,1.979,42,sit_stand
96.85,41.97,1.99,-100.07,72.18,57.01,1.984,41,sit_stand
96.85,41.97,1.99,-100.07,72.18,57.01,1.984,39,sit_stand
97.41,42.58,2.38,-99.54,72.13,57.43,1.994,38,sit_stand
97.94,43.21,2.72,-98.95,72.11,57.89,1.999,38,sit_stand
98.43,43.84,3.03,-98.29,72.11,58.38,2.004,40,sit_stand
98.92,44.5,3.29,-97.54,72.14,58.96,2.014,38,sit_stand
98.92,44.5,3.29,-97.54,72.14,58.96,2.019,38,sit_stand
99.41,45.19,3.55,-96.8,72.18,59.5,2.033,37,sit_stand
99.89,45.89,3.77,-96.02,72.23,60.08,2.033,37,sit_stand
100.33,46.6,3.95,-95.25,72.3,60.64,2.043,37,sit_stand
100.69,47.3,4.1,-94.47,72.38,61.23,2.058,37,sit_stand
101.16,47.96,4.29,-93.63,72.47,61.87,2.067,36,sit_stand
101.16,47.96,4.29,-93.63,72.47,61.87,2.082,38,sit_stand
101.68,48.62,4.49,-92.8,72.55,62.48,2.092,37,sit_stand
102.22,49.27,4.73,-91.97,72.62,63.09,2.107,37,sit_stand
102.75,49.94,4.96,-91.15,72.67,63.72,2.126,36,sit_stand
103.2,50.62,5.2,-90.32,72.73,64.41,2.146,36,sit_stand
103.2,50.62,5.2,-90.32,72.73,64.41,2.155,39,sit_stand
103.59,51.29,5.43,-89.49,72.78,65.1,2.165,37,sit_stand
104.02,51.95,5.7,-88.63,72.83,65.83,2.18,37,sit_stand
104.53,52.61,6.03,-87.74,72.85,66.56,2.195,36,sit_stand
105.06,53.28,6.38,-86.85,72.87,67.31,2.209,36,sit_stand
105.6,53.95,6.78,-85.97,72.87,68.11,2.214,36,sit_stand
105.6,53.95,6.78,-85.97,72.87,68.11,2.18,35,sit_stand
106.11,54.62,7.2,-85.21,72.87,68.82,2.185,35,sit_stand
106.64,55.26,7.66,-84.44,72.87,69.56,2.209,35,sit_stand
107.24,55.89,8.17,-83.56,72.88,70.44,2.219,34,sit_stand
107.83,56.48,8.69,-82.71,72.88,71.31,2.214,34,sit_stand
108.47,57.07,9.23,-81.86,72.84,72.18,2.219,36,sit_stand
108.47,57.07,9.23,-81.86,72.84,72.18,2.224,38,sit_stand
109.09,57.69,9.78,-81.05,72.8,72.95,2.214,39,sit_stand
109.74,58.3,10.37,-80.26,72.77,73.78,2.18,46,sit_stand
110.35,58.91,10.96,-79.62,72.75,74.56,2.082,45,sit_stand
110.96,59.5,11.6,-79.09,72.72,75.25,2.331,52,sit_stand
110.96,59.5,11.6,-79.09,72.72,75.25,2.317,49,sit_stand
111.59,60.12,12.24,-78.58,72.68,75.89,2.214,61,sit_stand
112.23,60.74,12.92,-78.05,72.65,76.52,2.16,57,sit_stand
112.91,61.35,13.64,-77.56,72.61,77.08,2.229,58,sit_stand
113.62,61.95,14.4,-77.05,72.59,77.64,2.219,55,sit_stand
114.35,62.57,15.19,-76.49,72.57,78.26,2.292,55,sit_stand
114.35,62.57,15.19,-76.49,72.57,78.26,2.283,59,sit_stand
